fac_id,staff_id,m2saq1a,m2saq1b,m2saq3,m2saq4,m2saq5,m2saq6,m2saq7,m2saq8,m2saq9,m2saq10,m2saq10_oth,m2sbq2,m2sbq3,m2sbq4,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq9_oth,m2sbq10,m2sbq10_oth,m2sbq11,m2sbq12
2114001,2,11-50,Over 5,Other,Secondary,Certificate,Female,35-44,Yes,Yes,,                              ,2.0,Other,Female,35-44,Certificate,In the 1990s,Yes,,                              ,Reviewing or writing in chart,                              ,Yes,Late release
2114001,3,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,Yes,No,Not his/her shift,                              ,3.0,Other,Male,25-34,Certificate,After 2000,Yes,,                              ,"Finding missing or pending laboratory information, radiographs or charts",                              ,Yes,Late release
2114001,4,11-50,Over 5,Other,Secondary,Certificate,Female,Younger than 25,Yes,No,Sick/maternity,                              ,,,,,,,,,,,,,
2114001,5,11-50,Over 5,Other,Secondary,Certificate,Male,35-44,Yes,Yes,,                              ,5.0,Other,Male,35-44,Certificate,After 2000,No,Not his/her shift,                              ,,                              ,,
2114001,6,11-50,Over 5,Other,Secondary,Certificate,Female,35-44,Yes,No,Not his/her shift,                              ,6.0,Other,Female,35-44,Certificate,In the 1990s,No,Not his/her shift,                              ,,                              ,,
2114001,7,11-50,Over 5,Other,Secondary,Certificate,Female,35-44,Yes,No,Not his/her shift,                              ,,,,,,,,,,,,,
2114001,8,11-50,Over 5,Other,Secondary,Certificate,Female,25-34,Yes,No,Not his/her shift,                              ,8.0,Other,Female,25-34,Certificate,In the 1990s,No,Not his/her shift,                              ,,                              ,,
2114001,9,11-50,Over 5,Doctor,Secondary,,Male,35-44,Yes,Yes,,                              ,9.0,Other,Male,35-44,,After 2000,Yes,,                              ,Writing a prescription,                              ,Yes,Late release
2114001,10,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,No,Yes,,                              ,,,,,,,,,,,,,
2114001,11,11-50,Over 5,Other,Secondary,,Female,35-44,Yes,Yes,,                              ,11.0,Other,Female,35-44,,After 2000,Yes,,                              ,"Finding missing or pending laboratory information, radiographs or charts",                              ,Yes,Late release
2114001,12,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2114001,13,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,Yes,No,In training/seminar,                              ,13.0,Other,Male,25-34,Certificate,,No,In training/seminar,                              ,,                              ,,
2114001,14,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,Yes,No,In training/seminar,                              ,14.0,Other,Male,25-34,Certificate,,No,Sick/maternity,                              ,,                              ,,
2114001,15,11-50,Over 5,Other,Secondary,,Male,35-44,No,No,In training/seminar,                              ,,,,,,,,,,,,,
2114002,1,5 or less,5 or less,Other,Secondary,Certificate,Male,35-44,Yes,Yes,,                              ,1.0,Other,Male,35-44,Certificate,After 2000,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,Yes,Late release
2114003,1,5 or less,5 or less,Other,Secondary,Certificate,Male,45 or older,Yes,Yes,,                              ,1.0,Other,Male,45 or older,Certificate,In the 1990s,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,Yes,Late release
2114004,1,5 or less,5 or less,Other,Secondary,Certificate,Male,25-34,Yes,Yes,,                              ,1.0,Other,Male,25-34,Certificate,After 2000,Yes,,                              ,"Finding missing or pending laboratory information, radiographs or charts",                              ,Yes,Late release
2114005,1,5 or less,5 or less,Other,Secondary,Certificate,Male,45 or older,Yes,Yes,,                              ,1.0,Other,Male,45 or older,Certificate,In the 1990s,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,Yes,Late release
2114008,1,5 or less,5 or less,Other,Secondary,Certificate,Male,35-44,Yes,Yes,,                              ,1.0,Other,Male,35-44,Certificate,After 2000,No,Doing fieldwork or outreach work,                              ,,                              ,,
2114010,1,5 or less,5 or less,Other,Secondary,Certificate,Male,45 or older,Yes,Yes,,                              ,1.0,Other,Male,45 or older,Advanced,In the 1990s,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
2114011,1,5 or less,Over 5,Other,Secondary,Certificate,Male,25-34,Yes,Yes,,                              ,1.0,Other,Male,25-34,Certificate,After 2000,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,Yes,Late release
2114011,2,5 or less,Over 5,Other,Secondary,Certificate,Male,35-44,Yes,No,In training/seminar,                              ,2.0,Other,Male,35-44,Certificate,In the 1990s,No,In training/seminar,                              ,,                              ,,
2114011,3,5 or less,Over 5,Other,Secondary,Certificate,Male,45 or older,Yes,No,Doing fieldwork or outreach work,                              ,3.0,Other,Male,45 or older,Certificate,In the 1990s,Yes,,                              ,Reviewing or writing in chart,                              ,Yes,Late release
2114012,1,11-50,Over 5,Doctor,Post-Secondary,Advanced,Male,35-44,Yes,Yes,,                              ,1.0,Doctor,Male,35-44,Advanced,After 2000,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
2114012,2,11-50,Over 5,Nurse,Secondary,Diploma,Male,45 or older,Yes,Yes,,                              ,2.0,Nurse,Male,45 or older,Diploma,Before 1990,Yes,,                              ,Reviewing or writing in chart,                              ,No,
2114012,3,11-50,Over 5,Nurse,Secondary,Diploma,Male,45 or older,Yes,Yes,,                              ,3.0,Nurse,Male,45 or older,Diploma,Before 1990,Yes,,                              ,Reviewing or writing in chart,                              ,No,
2114012,4,11-50,Over 5,Nurse,Secondary,Diploma,Male,45 or older,No,Yes,,                              ,,,,,,,,,,,,,
2114012,5,11-50,Over 5,Nurse,Secondary,Diploma,Male,45 or older,Yes,Yes,,                              ,5.0,Nurse,Male,45 or older,Diploma,Before 1990,Yes,Approved absence,                              ,Providing Consultation (face-to face patient care),                              ,No,
2114012,6,11-50,Over 5,Nurse,Secondary,Advanced,Female,45 or older,Yes,Yes,,                              ,6.0,Nurse,Female,45 or older,Advanced,Before 1990,No,Approved absence,                              ,,                              ,No,
2114012,7,11-50,Over 5,Nurse,Secondary,Diploma,Male,45 or older,Yes,No,Approved absence,                              ,,,,,,,,,,,,,
2114012,8,11-50,Over 5,Nurse,Secondary,Diploma,Male,45 or older,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2114012,9,11-50,Over 5,Nurse,Secondary,Diploma,Male,45 or older,Yes,Yes,,                              ,9.0,Nurse,Male,45 or older,Diploma,In the 1990s,No,Approved absence,                              ,,                              ,No,
2114012,10,11-50,Over 5,Nurse,Secondary,Diploma,Male,45 or older,Yes,Yes,,                              ,10.0,Nurse,Male,45 or older,Diploma,Before 1990,Yes,,                              ,Reviewing or writing in chart,                              ,No,
2114012,11,11-50,Over 5,Nurse,Secondary,Diploma,Male,45 or older,No,No,Approved absence,                              ,,,,,,,,,,,,,
2114012,12,11-50,Over 5,Nurse,Secondary,Diploma,Female,35-44,Yes,Yes,,                              ,12.0,Nurse,Female,35-44,Diploma,After 2000,No,Not his/her shift,                              ,,                              ,No,
2114012,13,11-50,Over 5,Nurse,Secondary,Diploma,Male,45 or older,Yes,No,Not his/her shift,                              ,,,,,,,,,,,,,
2114012,14,11-50,Over 5,Nurse,Secondary,Advanced,Female,35-44,Yes,Yes,,                              ,14.0,Nurse,Female,35-44,Advanced,Before 1990,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
2114012,15,11-50,Over 5,Nurse,Secondary,Diploma,Male,45 or older,Yes,Yes,,                              ,,,,,,,,,,,,,
2114012,16,11-50,Over 5,Nurse,Secondary,Advanced,Female,45 or older,No,Yes,,                              ,,,,,,,,,,,,,
2114012,17,11-50,Over 5,Nurse,Secondary,Diploma,Male,35-44,No,Yes,,                              ,,,,,,,,,,,,,
2114012,18,11-50,Over 5,Nurse,Secondary,Diploma,Female,35-44,Yes,No,Not his/her shift,                              ,,,,,,,,,,,,,
2114012,19,11-50,Over 5,Nurse,Secondary,Diploma,Female,35-44,No,Yes,,                              ,,,,,,,,,,,,,
2114012,20,11-50,Over 5,Nurse,Secondary,Diploma,Male,35-44,Yes,No,Not his/her shift,                              ,,,,,,,,,,,,,
2114012,21,11-50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,No,Sick/maternity,                              ,,,,,,,,,,,,,
2114012,22,11-50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,                              ,,,,,,,,,,,,,
2114012,23,11-50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,No,In training/seminar,                              ,,,,,,,,,,,,,
2114012,24,11-50,Over 5,Nurse,Secondary,Diploma,Male,45 or older,Yes,No,Not his/her shift,                              ,,,,,,,,,,,,,
2114012,25,11-50,Over 5,Nurse,Secondary,Diploma,Female,45 or older,Yes,Yes,,                              ,25.0,Nurse,Male,45 or older,Diploma,Before 1990,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
2114012,26,11-50,Over 5,Nurse,Secondary,Diploma,Female,45 or older,No,No,Not approved Absence,                              ,,,,,,,,,,,,,
2114012,27,11-50,Over 5,Nurse,Secondary,Diploma,Female,Younger than 25,No,No,Not approved Absence,                              ,,,,,,,,,,,,,
2114012,28,11-50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,No,Not his/her shift,                              ,,,,,,,,,,,,,
2114012,29,11-50,Over 5,,,,,,,,,                              ,,,,,,,,,,,,,
2114012,30,11-50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,                              ,,,,,,,,,,,,,
2114012,31,11-50,Over 5,Nurse,Secondary,Diploma,Male,35-44,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2114012,32,11-50,Over 5,Other,Secondary,Certificate,Male,45 or older,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2114012,33,11-50,Over 5,Other,Secondary,Certificate,Male,45 or older,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2114012,34,11-50,Over 5,Other,Secondary,Certificate,Male,45 or older,No,Yes,,                              ,,,,,,,,,,,,,
2114012,35,11-50,Over 5,Other,Secondary,Certificate,Male,45 or older,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2114012,36,11-50,Over 5,Nurse,Secondary,Diploma,Male,45 or older,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2114012,37,11-50,Over 5,Other,Secondary,Certificate,Male,35-44,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2114012,38,11-50,Over 5,Other,Secondary,,Male,45 or older,No,Yes,,                              ,,,,,,,,,,,,,
2114012,39,11-50,Over 5,Other,Secondary,,Male,45 or older,No,Yes,,                              ,,,,,,,,,,,,,
2114012,40,11-50,Over 5,Other,Secondary,,Male,35-44,No,Yes,,                              ,,,,,,,,,,,,,
2114012,41,11-50,Over 5,Other,Secondary,,Male,35-44,No,Yes,,                              ,,,,,,,,,,,,,
2114012,42,11-50,Over 5,Other,Secondary,,Male,45 or older,No,Yes,,                              ,,,,,,,,,,,,,
2114012,43,11-50,Over 5,Other,Post-Secondary,Diploma,Male,35-44,No,Yes,,                              ,,,,,,,,,,,,,
2114012,44,11-50,Over 5,Other,Post-Secondary,Diploma,Male,25-34,No,Yes,,                              ,,,,,,,,,,,,,
2114012,45,11-50,Over 5,Other,Post-Secondary,Certificate,Male,25-34,No,Yes,,                              ,,,,,,,,,,,,,
2114012,46,11-50,Over 5,Other,,Certificate,Male,35-44,No,Yes,,                              ,,,,,,,,,,,,,
2114012,47,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,No,Yes,,                              ,,,,,,,,,,,,,
2114012,48,11-50,Over 5,Other,Secondary,Certificate,Male,45 or older,No,Yes,,                              ,,,,,,,,,,,,,
2114012,49,11-50,Over 5,Other,Secondary,Certificate,Male,45 or older,No,Yes,,                              ,,,,,,,,,,,,,
2114012,50,11-50,Over 5,Other,Secondary,Certificate,Male,45 or older,No,Yes,,                              ,,,,,,,,,,,,,
2114015,1,5 or less,5 or less,Other,Secondary,Certificate,Male,45 or older,Yes,Yes,,                              ,1.0,Other,Male,45 or older,Certificate,Before 1990,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,Yes,Late release
2114015,2,5 or less,5 or less,Other,Secondary,Certificate,Male,45 or older,Yes,Yes,,                              ,2.0,Other,Male,45 or older,Certificate,In the 1990s,Yes,,                              ,"Finding missing or pending laboratory information, radiographs or charts",                              ,Yes,Late release
2114016,1,5 or less,5 or less,Other,Secondary,Certificate,Male,35-44,Yes,Yes,,                              ,1.0,Other,Male,35-44,Certificate,In the 1990s,Yes,,                              ,Other (specify),WAITING FOR PATIENT           ,No,
2115003,1,5 or less,5 or less,Other,Secondary,Certificate,Male,,Yes,No,Official mission,                              ,1.0,Other,Male,45 or older,Certificate,Before 1990,Yes,,                              ,Looking up medical information,                              ,No,
2115003,2,5 or less,5 or less,Other,Secondary,Certificate,Male,35-44,Yes,Yes,,                              ,2.0,Other,Male,35-44,Certificate,After 2000,No,Not approved Absence,                              ,,                              ,,
2115003,3,5 or less,5 or less,Other,Secondary,Certificate,Male,25-34,Yes,No,Official mission,                              ,3.0,Other,Male,25-34,Certificate,After 2000,No,Not approved Absence,                              ,,                              ,,
2115004,1,5 or less,5 or less,Other,Secondary,Certificate,Male,35-44,Yes,Yes,,                              ,1.0,Other,Male,35-44,Certificate,In the 1990s,No,Not approved Absence,                              ,,                              ,,
2115004,2,5 or less,5 or less,Other,Secondary,Certificate,Female,45 or older,Yes,No,Approved absence,                              ,2.0,Other,Female,45 or older,Certificate,After 2000,No,Not approved Absence,                              ,,                              ,,
2115005,1,5 or less,5 or less,Other,Secondary,Certificate,Male,45 or older,Yes,Yes,,                              ,1.0,Other,Male,45 or older,Certificate,In the 1990s,Yes,,                              ,Looking up medical information,                              ,No,
2115005,2,5 or less,5 or less,Other,Secondary,Certificate,Male,35-44,No,No,Official mission,                              ,2.0,Other,Male,35-44,Certificate,After 2000,No,Not approved Absence,                              ,,                              ,,
2115006,1,5 or less,5 or less,Other,Secondary,Certificate,Male,45 or older,Yes,Yes,,                              ,1.0,Other,Male,45 or older,Certificate,Before 1990,Yes,,                              ,Writing a prescription,                              ,No,
2115006,2,5 or less,5 or less,Other,Secondary,Certificate,Male,25-34,Yes,Yes,,                              ,2.0,Other,Male,25-34,Certificate,After 2000,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
2115007,1,6-10,5 or less,Other,Secondary,Certificate,Male,45 or older,Yes,Yes,,                              ,1.0,,Male,45 or older,Certificate,In the 1990s,Yes,,                              ,Other (specify),SITTING                       ,No,
2115007,2,6-10,5 or less,Other,Secondary,Certificate,Female,45 or older,Yes,Yes,,                              ,2.0,,Female,45 or older,Certificate,Before 1990,Yes,,                              ,Other (specify),SITTING                       ,No,
2115007,3,6-10,5 or less,Other,Secondary,Certificate,Female,25-34,Yes,Yes,,                              ,3.0,,Female,25-34,Certificate,After 2000,Yes,,                              ,Other (specify),SITTING                       ,No,
2115007,4,6-10,5 or less,Other,Secondary,Certificate,Male,35-44,Yes,No,Official mission,                              ,4.0,,Male,35-44,Certificate,,No,Official mission,                              ,,                              ,,
2115007,5,6-10,5 or less,Other,Secondary,Certificate,Male,25-34,Yes,No,Official mission,                              ,5.0,Other,Male,25-34,Certificate,,No,Official mission,                              ,,                              ,,
2115007,6,6-10,5 or less,Other,Secondary,Certificate,Male,25-34,No,No,Not approved Absence,                              ,6.0,Other,Male,25-34,Certificate,,No,Official mission,                              ,,                              ,,
2115007,7,6-10,5 or less,Other,Secondary,Certificate,Female,Younger than 25,Yes,Yes,,                              ,7.0,Other,Female,Younger than 25,Certificate,After 2000,Yes,,                              ,Other (specify),SITTING                       ,No,
2115007,8,6-10,5 or less,Other,Secondary,Certificate,Male,25-34,No,No,Not approved Absence,                              ,8.0,Other,Male,25-34,Certificate,,No,Official mission,                              ,,                              ,,
2115008,1,5 or less,5 or less,Other,Secondary,Certificate,Male,25-34,Yes,Yes,,                              ,1.0,Other,Male,25-34,Certificate,In the 1990s,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
2115009,1,5 or less,5 or less,Other,Secondary,Certificate,Male,45 or older,Yes,Yes,,                              ,1.0,Other,Male,45 or older,Certificate,Before 1990,No,,                              ,,                              ,,
2115011,1,5 or less,5 or less,Other,Secondary,,Male,45 or older,Yes,Yes,,                              ,1.0,Other,Male,45 or older,,Before 1990,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
2115011,2,5 or less,5 or less,Other,Secondary,Certificate,Male,35-44,Yes,Yes,,                              ,2.0,Other,Male,35-44,Certificate,In the 1990s,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
2115011,3,5 or less,5 or less,Other,Secondary,Certificate,Female,35-44,Yes,Yes,,                              ,3.0,Other,Female,35-44,Certificate,In the 1990s,Yes,,                              ,Checking schedule,                              ,No,
2115011,4,5 or less,5 or less,Other,Secondary,Certificate,Male,25-34,Yes,No,Approved absence,                              ,4.0,Other,Male,25-34,Certificate,After 2000,No,Approved absence,                              ,,                              ,,
2115014,1,5 or less,5 or less,Other,Secondary,Certificate,Male,35-44,Yes,Yes,,                              ,1.0,Other,Male,35-44,Certificate,After 2000,Yes,,                              ,Checking schedule,                              ,No,
2115014,2,5 or less,5 or less,Other,Secondary,Certificate,Female,,Yes,Yes,,                              ,2.0,Other,Female,,Certificate,,No,Not approved Absence,                              ,,                              ,,
2115015,1,11-50,Over 5,Other,Secondary,Certificate,Male,45 or older,Yes,Yes,,                              ,1.0,Other,Male,45 or older,Certificate,Before 1990,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
2115015,2,11-50,Over 5,Other,Secondary,Certificate,Male,45 or older,Yes,No,Approved absence,                              ,2.0,Other,Male,45 or older,Certificate,In the 1990s,No,Not approved Absence,                              ,,                              ,,
2115015,3,11-50,Over 5,Other,Secondary,Diploma,Female,45 or older,Yes,Yes,,                              ,3.0,Other,Female,45 or older,Diploma,In the 1990s,Yes,,                              ,Waiting for patient to undress,                              ,No,
2115015,4,11-50,Over 5,Other,Secondary,Certificate,Male,45 or older,Yes,Yes,,                              ,4.0,Other,Male,45 or older,Certificate,After 2000,No,Official mission,                              ,,                              ,,
2115015,5,11-50,Over 5,Other,Secondary,Certificate,Male,45 or older,No,Yes,,                              ,,,,,,,,,,,,,
2115015,6,11-50,Over 5,Other,Secondary,Diploma,Female,35-44,Yes,Yes,,                              ,6.0,Other,Female,35-44,Diploma,After 2000,No,Approved absence,                              ,,                              ,,
2115015,7,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,Yes,Yes,,                              ,7.0,Other,Male,25-34,Certificate,After 2000,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
2115015,8,11-50,Over 5,Other,Secondary,Certificate,Male,45 or older,Yes,No,Official mission,                              ,8.0,Other,Male,45 or older,Certificate,After 2000,No,Official mission,                              ,,                              ,,
2115015,9,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,Yes,Yes,,                              ,9.0,Other,Male,25-34,Certificate,After 2000,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
2115015,10,11-50,Over 5,Other,Secondary,,Male,25-34,No,No,Not approved Absence,                              ,,,,,,,,,,,,,
2115015,11,11-50,Over 5,Other,Secondary,Certificate,Female,25-34,Yes,No,Approved absence,                              ,11.0,Other,Female,25-34,Certificate,After 2000,No,Official mission,                              ,,                              ,,
2115015,12,11-50,Over 5,Other,Secondary,Diploma,Female,25-34,Yes,No,Approved absence,                              ,,,,,,,,,,,,,
2115015,13,11-50,Over 5,Other,Secondary,Diploma,Female,25-34,Yes,Yes,,                              ,,,,,,,,,,,,,
2115015,14,11-50,Over 5,Other,Secondary,Diploma,Female,25-34,Yes,No,Approved absence,                              ,,,,,,,,,,,,,
2115015,15,11-50,Over 5,Other,Secondary,Diploma,Female,Younger than 25,Yes,No,Approved absence,                              ,15.0,Other,Female,Younger than 25,Diploma,After 2000,No,Approved absence,                              ,,                              ,,
2115015,16,11-50,Over 5,Other,Secondary,Certificate,Female,25-34,Yes,No,Approved absence,                              ,,,,,,,,,,,,,
2115015,17,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,No,Yes,,                              ,,,,,,,,,,,,,
2115016,1,5 or less,5 or less,Other,Secondary,Certificate,Female,45 or older,Yes,Yes,,                              ,1.0,Other,Female,45 or older,Certificate,Before 1990,No,Approved absence,                              ,,                              ,,
2115016,2,5 or less,5 or less,Other,Secondary,Certificate,Male,25-34,Yes,Yes,,                              ,2.0,Other,Male,25-34,Certificate,After 2000,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,Yes,Bank proccessing delays
2115016,3,5 or less,5 or less,Other,Secondary,Certificate,Female,45 or older,Yes,Yes,,                              ,3.0,Other,Female,45 or older,Certificate,Before 1990,Yes,,                              ,Waiting for patient to undress,                              ,Yes,Bank proccessing delays
2115016,4,5 or less,5 or less,Other,Secondary,Certificate,Female,45 or older,Yes,Yes,,                              ,4.0,Other,Female,45 or older,Certificate,Before 1990,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,Yes,Bank proccessing delays
2115018,1,5 or less,5 or less,Other,Secondary,Certificate,Male,25-34,Yes,Yes,,                              ,1.0,Other,Male,25-34,Certificate,After 2000,Yes,Approved absence,                              ,Providing Consultation (face-to face patient care),                              ,No,
2115018,2,5 or less,5 or less,Other,Secondary,Certificate,Male,25-34,Yes,No,Approved absence,                              ,2.0,Other,Male,25-34,Certificate,After 2000,Yes,,                              ,Writing a prescription,                              ,No,
2115019,1,5 or less,5 or less,Other,Secondary,Certificate,Female,45 or older,Yes,Yes,,                              ,1.0,Other,Female,45 or older,Certificate,Before 1990,Yes,,                              ,Reviewing or writing in chart,                              ,No,
2115019,2,5 or less,5 or less,Other,Secondary,Certificate,Female,35-44,Yes,Yes,,                              ,2.0,Other,Female,35-44,Certificate,In the 1990s,Yes,,                              ,Reviewing or writing in chart,                              ,No,
2115019,3,5 or less,5 or less,Other,Secondary,Certificate,Female,35-44,Yes,No,Not approved Absence,                              ,3.0,Other,Female,35-44,Certificate,In the 1990s,Yes,,                              ,Reviewing or writing in chart,                              ,No,
2115019,4,5 or less,5 or less,Other,Secondary,Certificate,Female,35-44,No,No,Approved absence,                              ,4.0,Other,Female,35-44,Certificate,In the 1990s,No,Not approved Absence,                              ,,                              ,,
2115019,5,5 or less,5 or less,Other,Secondary,Certificate,Female,25-34,Yes,No,Official mission,                              ,5.0,Other,Female,25-34,Certificate,After 2000,Yes,,                              ,Reviewing or writing in chart,                              ,No,
2115020,1,11-50,Over 5,Doctor,Post-Secondary,Advanced,Male,35-44,Yes,Yes,,                              ,,,,,,,,,,,,,
2115020,2,11-50,Over 5,Nurse,Secondary,Advanced,Male,45 or older,Yes,Yes,,                              ,2.0,Nurse,Male,45 or older,Advanced,Before 1990,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
2115020,3,11-50,Over 5,Nurse,Secondary,Advanced,Male,45 or older,Yes,No,Approved absence,                              ,,,,,,,,,,,,,
2115020,4,11-50,Over 5,Nurse,Secondary,Advanced,Male,35-44,Yes,Yes,,                              ,,,,,,,,,,,,,
2115020,5,11-50,Over 5,Nurse,Secondary,Advanced,Male,35-44,No,Yes,Doing fieldwork or outreach work,                              ,5.0,Nurse,Male,35-44,Advanced,Before 1990,Yes,,                              ,Getting materials or equipment for consultation,                              ,No,
2115020,6,11-50,Over 5,Nurse,Secondary,Advanced,Female,35-44,No,No,Doing fieldwork or outreach work,                              ,6.0,Nurse,Female,35-44,Advanced,Before 1990,No,Approved absence,                              ,,                              ,,
2115020,7,11-50,Over 5,Nurse,Secondary,Advanced,Male,35-44,No,No,Sick/maternity,                              ,,,,,,,,,,,,,
2115020,8,11-50,Over 5,Nurse,Secondary,Advanced,Male,35-44,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2115020,9,11-50,Over 5,Nurse,Secondary,Advanced,Male,25-34,No,No,Doing fieldwork or outreach work,                              ,9.0,Nurse,Female,25-34,Advanced,After 2000,No,Approved absence,                              ,,                              ,,
2115020,10,11-50,Over 5,Nurse,Secondary,Advanced,Male,35-44,No,Yes,,                              ,,,,,,,,,,,,,
2115020,11,11-50,Over 5,Other,Secondary,Advanced,Female,25-34,No,Yes,,                              ,,,,,,,,,,,,,
2115020,12,11-50,Over 5,Nurse,Secondary,Advanced,Female,25-34,No,Yes,,                              ,,,,,,,,,,,,,
2115020,13,11-50,Over 5,Other,Secondary,Advanced,Female,25-34,No,No,Sick/maternity,                              ,13.0,Other,Female,25-34,Advanced,After 2000,Yes,,                              ,Getting materials or equipment for consultation,                              ,No,
2115020,14,11-50,Over 5,Other,Secondary,Advanced,Female,45 or older,No,Yes,,                              ,,,,,,,,,,,,,
2115020,15,11-50,Over 5,Nurse,Secondary,Advanced,Male,25-34,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2115020,16,11-50,Over 5,Other,Secondary,Advanced,Female,Younger than 25,No,Yes,,                              ,,,,,,,,,,,,,
2115020,17,11-50,Over 5,Other,Secondary,Advanced,Male,45 or older,No,Yes,,                              ,,,,,,,,,,,,,
2115020,18,11-50,Over 5,Other,Secondary,Advanced,Male,45 or older,No,No,Sick/maternity,                              ,,,,,,,,,,,,,
2115020,19,11-50,Over 5,Other,Secondary,Advanced,Male,45 or older,No,Yes,,                              ,19.0,Other,Male,45 or older,Advanced,In the 1990s,Yes,,                              ,Completing encounter form or billing sheet,                              ,No,
2115020,20,11-50,Over 5,Other,Secondary,Diploma,Male,45 or older,No,Yes,,                              ,20.0,Other,Male,45 or older,Diploma,Before 1990,Yes,,                              ,Performing laboratory work,                              ,No,
2115020,21,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,No,Yes,,                              ,,,,,,,,,,,,,
2115020,22,11-50,Over 5,Other,Secondary,Certificate,Male,45 or older,No,Yes,,                              ,,,,,,,,,,,,,
2115020,23,11-50,Over 5,Other,Secondary,Certificate,Male,35-44,No,No,Approved absence,                              ,23.0,Other,Male,35-44,Certificate,In the 1990s,No,Approved absence,                              ,,                              ,,
2115020,24,11-50,Over 5,Other,Secondary,Certificate,Male,35-44,No,Yes,,                              ,,,,,,,,,,,,,
2115020,25,11-50,Over 5,Other,Secondary,Certificate,Male,35-44,No,Yes,,                              ,,,,,,,,,,,,,
2115020,26,11-50,Over 5,Other,Secondary,Diploma,Female,25-34,No,Yes,,                              ,26.0,Other,Female,25-34,Diploma,After 2000,Yes,,                              ,Performing laboratory work,                              ,No,
2115020,27,11-50,Over 5,Other,Secondary,Certificate,Male,45 or older,No,Yes,,                              ,27.0,Other,Male,45 or older,Certificate,In the 1990s,Yes,,                              ,Performing laboratory work,                              ,No,
2115023,1,5 or less,5 or less,Other,Secondary,Certificate,Male,45 or older,Yes,Yes,,                              ,1.0,Other,Male,45 or older,Certificate,Before 1990,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
2115023,2,5 or less,5 or less,Other,Secondary,Certificate,Female,35-44,Yes,No,Official mission,                              ,2.0,Other,Female,35-44,Certificate,,No,Not approved Absence,                              ,,                              ,,
2115932,1,6-10,5 or less,Other,Secondary,Certificate,Male,35-44,Yes,Yes,,                              ,1.0,Other,Male,35-44,Certificate,Before 1990,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
2115932,2,6-10,5 or less,Other,Secondary,Certificate,Male,35-44,Yes,Yes,,                              ,2.0,Other,Male,35-44,Certificate,In the 1990s,Yes,,                              ,Consultation with other physician or staff,                              ,No,
2115932,3,6-10,5 or less,Other,Secondary,Certificate,Male,25-34,Yes,No,Approved absence,                              ,3.0,Other,Male,25-34,Certificate,In the 1990s,No,Not his/her shift,                              ,,                              ,,
2115932,4,6-10,5 or less,Other,Secondary,Advanced,Male,35-44,No,No,Approved absence,                              ,4.0,Other,Male,35-44,Certificate,In the 1990s,No,Not his/her shift,                              ,,                              ,,
