unique_id,fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2q5_c,m2q6_hr,m2q6_mn,m2q7_hr,m2q7_mn,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq1,m2sbq3,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13,m2sbq14,has_roster,has_absentee,country,absence_rate
428_45,428,45,Over 50,Over 50,Over 5,303,10,37,11,40,45,Nurse,Secondary,Diploma,0,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_13,428,13,Over 50,Over 50,Over 5,303,10,37,11,40,13,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,0,Training/seminar/meeting,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_11,428,11,Over 50,Over 50,Over 5,303,10,37,11,40,11,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,0,Authorised absence (permision/leave),Yes,,3.0,11.0,Clinical Officer,Secondary,Diploma,After 2000,Male,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.1
428_48,428,48,Over 50,Over 50,Over 5,303,10,37,11,40,48,Other,Primary,Certificate,0,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_49,428,49,Over 50,Over 50,Over 5,303,10,37,11,40,49,Other,Primary,Certificate,0,45 or older,0,Yes,,Yes,,4.0,49.0,Other,Primary,Certificate,After 2000,0.0,35-44,Yes,,Paperwork/reports,Yes,1,1.0,Tanzania-2014,0.1
428_16,428,16,Over 50,Over 50,Over 5,303,10,37,11,40,16,Clinical Officer,Secondary,Diploma,0,25-34,Yes,0,Training/seminar/meeting,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_30,428,30,Over 50,Over 50,Over 5,303,10,37,11,40,30,Nurse,Secondary,Diploma,0,45 or older,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_34,428,34,Over 50,Over 50,Over 5,303,10,37,11,40,34,Nurse,Secondary,Diploma,Male,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_17,428,17,Over 50,Over 50,Over 5,303,10,37,11,40,17,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,0,Training/seminar/meeting,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_3,428,3,Over 50,Over 50,Over 5,303,10,37,11,40,3,Doctor,Secondary,Advanced,0,25-34,0,0,Training/seminar/meeting,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_12,428,12,Over 50,Over 50,Over 5,303,10,37,11,40,12,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_7,428,7,Over 50,Over 50,Over 5,303,10,37,11,40,7,Other,Secondary,Advanced,0,25-34,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_35,428,35,Over 50,Over 50,Over 5,303,10,37,11,40,35,Nurse,Secondary,Diploma,0,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_47,428,47,Over 50,Over 50,Over 5,303,10,37,11,40,47,Nurse,Secondary,Diploma,0,25-34,0,0,Official mission,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_6,428,6,Over 50,Over 50,Over 5,303,10,37,11,40,6,Other,Secondary,Advanced,Male,35-44,0,Yes,,Yes,,9.0,6.0,Other,Secondary,Advanced,After 2000,Male,35-44,Yes,,Discussion with colleages/staff meeting,Yes,1,1.0,Tanzania-2014,0.1
428_46,428,46,Over 50,Over 50,Over 5,303,10,37,11,40,46,Nurse,Secondary,Diploma,0,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_25,428,25,Over 50,Over 50,Over 5,303,10,37,11,40,25,Nurse,Secondary,Diploma,0,45 or older,0,0,Authorised absence (permision/leave),Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_28,428,28,Over 50,Over 50,Over 5,303,10,37,11,40,28,Other,Secondary,Diploma,0,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_41,428,41,Over 50,Over 50,Over 5,303,10,37,11,40,41,Nurse,Secondary,Diploma,0,35-44,0,0,Sickness/maternity,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_1,428,1,Over 50,Over 50,Over 5,303,10,37,11,40,1,Doctor,Secondary,Advanced,Male,35-44,0,0,Training/seminar/meeting,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_26,428,26,Over 50,Over 50,Over 5,303,10,37,11,40,26,Nurse,Secondary,Diploma,0,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_38,428,38,Over 50,Over 50,Over 5,303,10,37,11,40,38,Nurse,Secondary,Diploma,0,45 or older,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_37,428,37,Over 50,Over 50,Over 5,303,10,37,11,40,37,Nurse,Secondary,Diploma,0,35-44,0,0,Sickness/maternity,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_32,428,32,Over 50,Over 50,Over 5,303,10,37,11,40,32,Nurse,Secondary,Diploma,0,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_31,428,31,Over 50,Over 50,Over 5,303,10,37,11,40,31,Nurse,Secondary,Diploma,0,35-44,0,0,Authorised absence (permision/leave),Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_33,428,33,Over 50,Over 50,Over 5,303,10,37,11,40,33,Nurse,Secondary,Diploma,0,35-44,0,0,Official mission,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_43,428,43,Over 50,Over 50,Over 5,303,10,37,11,40,43,Nurse,Secondary,Diploma,0,35-44,0,0,"On call (pre on call, post on call)",Yes,,6.0,43.0,Nurse,Secondary,Diploma,After 2000,0.0,35-44,Yes,,Paperwork/reports,Yes,1,1.0,Tanzania-2014,0.1
428_24,428,24,Over 50,Over 50,Over 5,303,10,37,11,40,24,Nurse,Secondary,Diploma,0,25-34,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_36,428,36,Over 50,Over 50,Over 5,303,10,37,11,40,36,Nurse,Secondary,Diploma,0,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_39,428,39,Over 50,Over 50,Over 5,303,10,37,11,40,39,Nurse,Secondary,Diploma,0,25-34,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_42,428,42,Over 50,Over 50,Over 5,303,10,37,11,40,42,Nurse,Secondary,Diploma,0,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_8,428,8,Over 50,Over 50,Over 5,303,10,37,11,40,8,Doctor,Secondary,Diploma,0,45 or older,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_5,428,5,Over 50,Over 50,Over 5,303,10,37,11,40,5,Doctor,Secondary,Advanced,Male,25-34,Yes,Yes,,Yes,Yes,7.0,5.0,Doctor,Secondary,Advanced,After 2000,Male,25-34,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.1
428_19,428,19,Over 50,Over 50,Over 5,303,10,37,11,40,19,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,0,Training/seminar/meeting,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_4,428,4,Over 50,Over 50,Over 5,303,10,37,11,40,4,Doctor,Secondary,Advanced,0,25-34,Yes,0,Official mission,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_18,428,18,Over 50,Over 50,Over 5,303,10,37,11,40,18,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,0,Training/seminar/meeting,Yes,,5.0,18.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,0.0,Training/seminar/meeting,,,1,1.0,Tanzania-2014,0.1
428_21,428,21,Over 50,Over 50,Over 5,303,10,37,11,40,21,Clinical Officer,Secondary,Certificate,Male,25-34,Yes,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_14,428,14,Over 50,Over 50,Over 5,303,10,37,11,40,14,Clinical Officer,Secondary,Diploma,0,25-34,Yes,0,Training/seminar/meeting,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_22,428,22,Over 50,Over 50,Over 5,303,10,37,11,40,22,Nurse,Secondary,Diploma,0,45 or older,0,Yes,,Yes,,2.0,22.0,Nurse,Secondary,Diploma,Before 1990,0.0,45 or older,Yes,,Paperwork/reports,Yes,1,1.0,Tanzania-2014,0.1
428_2,428,2,Over 50,Over 50,Over 5,303,10,37,11,40,2,Doctor,Secondary,Advanced,Male,35-44,0,0,Training/seminar/meeting,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_15,428,15,Over 50,Over 50,Over 5,303,10,37,11,40,15,Clinical Officer,Secondary,Diploma,0,25-34,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_23,428,23,Over 50,Over 50,Over 5,303,10,37,11,40,23,Nurse,Secondary,Diploma,Male,45 or older,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_44,428,44,Over 50,Over 50,Over 5,303,10,37,11,40,44,Nurse,Secondary,Diploma,0,25-34,0,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_20,428,20,Over 50,Over 50,Over 5,303,10,37,11,40,20,Clinical Officer,Primary,Certificate,0,45 or older,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
428_50,428,50,Over 50,Over 50,Over 5,303,10,37,11,40,50,Other,Secondary,Certificate,0,35-44,0,Yes,,Yes,,8.0,50.0,Other,Secondary,Certificate,After 2000,0.0,35-44,Yes,,Discussion with colleages/staff meeting,Yes,1,1.0,Tanzania-2014,0.1
428_29,428,29,Over 50,Over 50,Over 5,303,10,37,11,40,29,Other,Secondary,Diploma,0,45 or older,0,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.1
429_5,429,5,Over 50,11-50,Over 5,303,14,55,15,20,5,Other,Secondary,Advanced,Male,35-44,0,Yes,,Yes,,3.0,5.0,Other,Secondary,Advanced,After 2000,Male,35-44,Yes,,Paperwork/reports,Yes,1,1.0,Tanzania-2014,0.4
429_23,429,23,Over 50,11-50,Over 5,303,14,55,15,20,23,Other,Secondary,Certificate,Male,Younger than 25,0,Yes,,Yes,,7.0,23.0,Other,Secondary,Certificate,After 2000,Male,Younger than 25,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
429_22,429,22,Over 50,11-50,Over 5,303,14,55,15,20,22,Other,Secondary,Certificate,Male,Younger than 25,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_11,429,11,Over 50,11-50,Over 5,303,14,55,15,20,11,Nurse,Secondary,Certificate,0,25-34,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_27,429,27,Over 50,11-50,Over 5,303,14,55,15,20,27,Other,Secondary,Diploma,Male,35-44,0,0,"On call (pre on call, post on call)",Yes,,5.0,27.0,Other,Secondary,Diploma,After 2000,Male,35-44,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
429_9,429,9,Over 50,11-50,Over 5,303,14,55,15,20,9,Nurse,Secondary,Diploma,0,25-34,0,0,Sickness/maternity,Yes,,9.0,9.0,Nurse,Secondary,Diploma,After 2000,0.0,25-34,Yes,,Discussion with colleages/staff meeting,Yes,1,1.0,Tanzania-2014,0.4
429_30,429,30,Over 50,11-50,Over 5,303,14,55,15,20,30,Other,Secondary,Diploma,0,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_21,429,21,Over 50,11-50,Over 5,303,14,55,15,20,21,Other,Secondary,Certificate,Male,25-34,0,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_17,429,17,Over 50,11-50,Over 5,303,14,55,15,20,17,Other,Secondary,Certificate,0,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_20,429,20,Over 50,11-50,Over 5,303,14,55,15,20,20,Other,Secondary,Certificate,0,25-34,0,0,Sickness/maternity,Yes,,8.0,20.0,Other,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
429_12,429,12,Over 50,11-50,Over 5,303,14,55,15,20,12,Nurse,Secondary,Certificate,Male,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_25,429,25,Over 50,11-50,Over 5,303,14,55,15,20,25,Other,Secondary,Advanced,Male,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_24,429,24,Over 50,11-50,Over 5,303,14,55,15,20,24,Other,Secondary,Certificate,0,Younger than 25,0,Yes,,Yes,,2.0,24.0,Other,Secondary,Certificate,After 2000,0.0,Younger than 25,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
429_18,429,18,Over 50,11-50,Over 5,303,14,55,15,20,18,Other,Secondary,Certificate,0,Younger than 25,0,0,"On call (pre on call, post on call)",Yes,,10.0,18.0,Other,Secondary,Certificate,After 2000,0.0,Younger than 25,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
429_29,429,29,Over 50,11-50,Over 5,303,14,55,15,20,29,Other,Secondary,Certificate,0,25-34,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_16,429,16,Over 50,11-50,Over 5,303,14,55,15,20,16,Other,Secondary,Certificate,0,25-34,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_13,429,13,Over 50,11-50,Over 5,303,14,55,15,20,13,Nurse,Secondary,Certificate,0,35-44,0,0,Authorised absence (permision/leave),Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_4,429,4,Over 50,11-50,Over 5,303,14,55,15,20,4,Doctor,Secondary,Advanced,Male,35-44,Yes,Yes,,Yes,Yes,4.0,4.0,Doctor,Secondary,Advanced,In the 1990s,Male,35-44,Yes,,Discussion with colleages/staff meeting,Yes,1,1.0,Tanzania-2014,0.4
429_3,429,3,Over 50,11-50,Over 5,303,14,55,15,20,3,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_15,429,15,Over 50,11-50,Over 5,303,14,55,15,20,15,Other,Secondary,Certificate,0,25-34,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_2,429,2,Over 50,11-50,Over 5,303,14,55,15,20,2,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_7,429,7,Over 50,11-50,Over 5,303,14,55,15,20,7,Nurse,Secondary,Certificate,Male,25-34,0,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_10,429,10,Over 50,11-50,Over 5,303,14,55,15,20,10,Nurse,Secondary,Certificate,0,35-44,0,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_1,429,1,Over 50,11-50,Over 5,303,14,55,15,20,1,Doctor,Secondary,Advanced,Male,35-44,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_32,429,32,Over 50,11-50,Over 5,303,14,55,15,20,32,Other,Secondary,Diploma,Male,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_28,429,28,Over 50,11-50,Over 5,303,14,55,15,20,28,Other,Secondary,Certificate,Male,25-34,0,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_8,429,8,Over 50,11-50,Over 5,303,14,55,15,20,8,Nurse,Secondary,Certificate,0,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_26,429,26,Over 50,11-50,Over 5,303,14,55,15,20,26,Other,Secondary,Diploma,Male,35-44,0,Yes,,Yes,,6.0,26.0,Other,Secondary,Diploma,After 2000,Male,35-44,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
429_19,429,19,Over 50,11-50,Over 5,303,14,55,15,20,19,Other,Secondary,Certificate,0,25-34,0,0,"On call (pre on call, post on call)",Yes,,1.0,19.0,Other,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
429_6,429,6,Over 50,11-50,Over 5,303,14,55,15,20,6,Nurse,Secondary,Diploma,0,45 or older,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_31,429,31,Over 50,11-50,Over 5,303,14,55,15,20,31,Other,Secondary,Diploma,0,25-34,0,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
429_14,429,14,Over 50,11-50,Over 5,303,14,55,15,20,14,Nurse,Secondary,Diploma,0,25-34,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
43_3,43,3,5 or less,5 or less,5 or less,203,8,40,8,55,3,Other,Primary,Certificate,0,45 or older,0,Yes,,Yes,,3.0,3.0,Other,Primary,Certificate,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.0
43_1,43,1,5 or less,5 or less,5 or less,203,8,40,8,55,1,Clinical Officer,Post-Secondary,Diploma,0,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Post-Secondary,Diploma,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.0
43_2,43,2,5 or less,5 or less,5 or less,203,8,40,8,55,2,Other,Primary,Certificate,0,45 or older,0,Yes,,Yes,,2.0,2.0,Other,Secondary,Certificate,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.0
430_1,430,1,6-10,6-10,5 or less,303,8,30,8,50,1,Doctor,Secondary,Advanced,Male,45 or older,Yes,0,"On call (pre on call, post on call)",Yes,,1.0,1.0,Doctor,Secondary,Certificate,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.0
430_5,430,5,6-10,6-10,5 or less,303,8,30,8,50,5,Nurse,Secondary,Diploma,0,Younger than 25,0,Yes,,Yes,,4.0,5.0,Nurse,Secondary,Diploma,After 2000,0.0,Younger than 25,Yes,,Discussion with colleages/staff meeting,0.0,1,1.0,Tanzania-2014,0.0
430_7,430,7,6-10,6-10,5 or less,303,8,30,8,50,7,Other,Primary,Certificate,0,35-44,0,Yes,,Yes,,6.0,7.0,Other,Primary,Certificate,In the 1990s,0.0,35-44,Yes,,Paperwork/reports,0.0,1,1.0,Tanzania-2014,0.0
430_6,430,6,6-10,6-10,5 or less,303,8,30,8,50,6,Other,Primary,Certificate,0,45 or older,0,Yes,,Yes,,5.0,6.0,Other,Primary,Certificate,In the 1990s,0.0,45 or older,Yes,,Paperwork/reports,0.0,1,1.0,Tanzania-2014,0.0
430_2,430,2,6-10,6-10,5 or less,303,8,30,8,50,2,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,2.0,2.0,Clinical Officer,Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.0
430_3,430,3,6-10,6-10,5 or less,303,8,30,8,50,3,Clinical Officer,Secondary,Certificate,Male,45 or older,Yes,0,Authorised absence (permision/leave),Yes,,8.0,3.0,Clinical Officer,Secondary,Certificate,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.0
430_4,430,4,6-10,6-10,5 or less,303,8,30,8,50,4,Nurse,Primary,Diploma,0,45 or older,0,Yes,,Yes,,3.0,4.0,Nurse,Primary,Diploma,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.0
430_8,430,8,6-10,6-10,5 or less,303,8,30,8,50,8,Other,Secondary,Certificate,Male,45 or older,0,0,Authorised absence (permision/leave),Yes,,7.0,8.0,Other,Secondary,Certificate,Before 1990,Male,45 or older,Yes,,Discussion with colleages/staff meeting,0.0,1,1.0,Tanzania-2014,0.0
431_1,431,1,5 or less,5 or less,5 or less,101,10,36,10,53,1,Other,Post-Secondary,Certificate,Male,35-44,Yes,Yes,,Yes,Yes,1.0,1.0,Other,Post-Secondary,Certificate,In the 1990s,Male,35-44,Yes,,Laboratory/investigations/X-ray,Yes,1,1.0,Tanzania-2014,0.0
431_4,431,4,5 or less,5 or less,5 or less,101,10,36,10,53,4,Other,Secondary,Certificate,0,25-34,0,Yes,,Yes,,4.0,4.0,Other,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.0
431_2,431,2,5 or less,5 or less,5 or less,101,10,36,10,53,2,Nurse,Post-Secondary,Certificate,0,45 or older,0,Yes,,Yes,,2.0,2.0,Nurse,Post-Secondary,Certificate,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.0
431_3,431,3,5 or less,5 or less,5 or less,101,10,36,10,53,3,Other,Secondary,Certificate,0,35-44,0,Yes,,Yes,,3.0,3.0,Other,Secondary,Certificate,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.0
432_1,432,1,5 or less,5 or less,5 or less,304,10,0,10,20,1,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,0,Non-authorised,Yes,,1.0,1.0,Clinical Officer,Secondary,Diploma,In the 1990s,Male,35-44,0.0,Non-authorised,,,1,1.0,Tanzania-2014,0.6666667
432_2,432,2,5 or less,5 or less,5 or less,304,10,0,10,20,2,Clinical Officer,Primary,Certificate,Male,45 or older,Yes,Yes,,Yes,Yes,2.0,2.0,Clinical Officer,Primary,Certificate,Before 1990,Male,45 or older,Yes,,Paperwork/reports,Yes,1,1.0,Tanzania-2014,0.6666667
432_3,432,3,5 or less,5 or less,5 or less,304,10,0,10,20,3,Nurse,Secondary,Certificate,0,Younger than 25,Yes,0,Authorised absence (permision/leave),Yes,,3.0,3.0,Nurse,Secondary,Certificate,After 2000,0.0,Younger than 25,0.0,Authorised absence (permision/leave),,,1,1.0,Tanzania-2014,0.6666667
434_1,434,1,5 or less,5 or less,5 or less,302,14,45,15,3,1,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Post-Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.33333334
434_3,434,3,5 or less,5 or less,5 or less,302,14,45,15,3,3,Other,Post-Secondary,Certificate,0,35-44,Yes,0,Outreach,Yes,,3.0,3.0,Other,Post-Secondary,Certificate,Before 1990,0.0,35-44,0.0,Outreach,,,1,1.0,Tanzania-2014,0.33333334
434_2,434,2,5 or less,5 or less,5 or less,302,14,45,15,3,2,Nurse,Post-Secondary,Diploma,0,25-34,0,Yes,,Yes,,2.0,2.0,Nurse,Post-Secondary,Diploma,In the 1990s,0.0,25-34,Yes,,Paperwork/reports,Yes,1,1.0,Tanzania-2014,0.33333334
435_3,435,3,5 or less,5 or less,5 or less,303,13,46,14,5,3,Nurse,Secondary,Certificate,0,35-44,Yes,0,"On call (pre on call, post on call)",Yes,,3.0,3.0,Nurse,Secondary,Certificate,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.33333334
435_1,435,1,5 or less,5 or less,5 or less,303,13,46,14,5,1,Clinical Officer,Secondary,Certificate,Male,25-34,Yes,0,Intership,Yes,,1.0,1.0,Clinical Officer,Secondary,Certificate,After 2000,Male,25-34,0.0,Intership,,,1,1.0,Tanzania-2014,0.33333334
435_2,435,2,5 or less,5 or less,5 or less,303,13,46,14,5,2,Nurse,Secondary,Certificate,Male,45 or older,Yes,Yes,,Yes,Yes,2.0,2.0,Nurse,Secondary,Certificate,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.33333334
436_1,436,1,5 or less,5 or less,5 or less,303,15,0,15,30,1,Clinical Officer,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Post-Secondary,Diploma,In the 1990s,Male,45 or older,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.2
436_2,436,2,5 or less,5 or less,5 or less,303,15,0,15,30,2,Clinical Officer,Post-Secondary,Diploma,Male,35-44,Yes,0,"On call (pre on call, post on call)",Yes,,2.0,2.0,Clinical Officer,Post-Secondary,Diploma,In the 1990s,Male,35-44,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.2
436_4,436,4,5 or less,5 or less,5 or less,303,15,0,15,30,4,Nurse,Post-Secondary,Diploma,Male,25-34,Yes,0,"On call (pre on call, post on call)",Yes,,4.0,4.0,Nurse,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.2
436_5,436,5,5 or less,5 or less,5 or less,303,15,0,15,30,5,Other,Post-Secondary,Diploma,Male,45 or older,0,Yes,,Yes,,5.0,5.0,Other,Post-Secondary,Diploma,In the 1990s,Male,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.2
436_3,436,3,5 or less,5 or less,5 or less,303,15,0,15,30,3,Nurse,Post-Secondary,Diploma,0,25-34,0,Yes,,Yes,,3.0,3.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.2
437_2,437,2,5 or less,5 or less,5 or less,303,12,10,12,30,2,Nurse,Secondary,Diploma,0,25-34,Yes,0,Sickness/maternity,Yes,,2.0,2.0,Nurse,Secondary,Diploma,After 2000,0.0,25-34,0.0,Sickness/maternity,,,1,1.0,Tanzania-2014,0.6666667
437_1,437,1,5 or less,5 or less,5 or less,303,12,10,12,30,1,Clinical Officer,Secondary,Diploma,0,35-44,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Diploma,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.6666667
437_3,437,3,5 or less,5 or less,5 or less,303,12,10,12,30,3,Nurse,Secondary,Certificate,0,35-44,Yes,0,Sickness/maternity,Yes,,3.0,3.0,Nurse,Secondary,Certificate,In the 1990s,0.0,35-44,0.0,Sickness/maternity,,,1,1.0,Tanzania-2014,0.6666667
438_1,438,1,5 or less,5 or less,5 or less,301,8,0,11,35,1,Clinical Officer,Secondary,Certificate,Male,35-44,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Certificate,In the 1990s,Male,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
