survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_other1,absent_other2,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,num_nonmed,num_staff,provider_activity,provider_age1,provider_cadre1,provider_cadre2,provider_educ1,provider_male1,provider_male2,provider_mededuc1,provider_present1,provider_present2,salary_delay
Togo-2013_56_4,Togo-2013,56_4,56,4,0.5,,,,Unauthorized absence,1.0,1,No,5 or less,5 or less,,35-44,Other,Other,Secondary,Female,Female,None,Yes,No,
Togo-2013_56_2,Togo-2013,56_2,56,2,0.5,,,,,1.0,1,Yes,5 or less,5 or less,Discussion with colleagues or staff meeting,35-44,Other,Other,Primary,Female,Female,Certificate,Yes,Yes,No
Togo-2013_56_3,Togo-2013,56_3,56,3,0.5,,,,,1.0,1,No,5 or less,5 or less,Discussion with colleagues or staff meeting,25-34,Other,Other,Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_58_1,Togo-2013,58_1,58,1,1.0,,,,Unauthorized absence,1.0,1,Yes,5 or less,5 or less,,45 or older,Nurse,Nurse,Primary,Male,Male,Certificate,Yes,No,
Togo-2013_59_2,Togo-2013,59_2,59,2,0.33333334,,,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,5 or less,5 or less,,35-44,Other,Other,Secondary,Female,Female,Diploma,No,No,
Togo-2013_59_1,Togo-2013,59_1,59,1,0.33333334,,,,,1.0,1,Yes,5 or less,5 or less,With patient,35-44,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_59_3,Togo-2013,59_3,59,3,0.33333334,,,,,1.0,1,No,5 or less,5 or less,Looking for information or teaching,Younger than 25,Other,Other,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_6_2,Togo-2013,6_2,6,2,1.0,,,,Unauthorized absence,1.0,1,Yes,5 or less,5 or less,,25-34,Other,Other,Primary,Female,Female,None,Yes,No,
Togo-2013_6_1,Togo-2013,6_1,6,1,1.0,,,,Authorized absence,1.0,1,Yes,5 or less,5 or less,,25-34,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_60_1,Togo-2013,60_1,60,1,0.25,,,,Official mission,1.0,1,Yes,5 or less,5 or less,,35-44,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_60_2,Togo-2013,60_2,60,2,0.25,,,,,1.0,1,Yes,5 or less,5 or less,Paperwork,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_60_4,Togo-2013,60_4,60,4,0.25,,,,,1.0,1,No,5 or less,5 or less,Discussion with colleagues or staff meeting,25-34,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_60_3,Togo-2013,60_3,60,3,0.25,,,,,1.0,1,Yes,5 or less,5 or less,Discussion with colleagues or staff meeting,45 or older,Other,Other,Primary,Female,Female,Certificate,Yes,Yes,No
Togo-2013_61_3,Togo-2013,61_3,61,3,0.33333334,,,,,1.0,1,No,5 or less,5 or less,With patient,25-34,Other,Other,Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_61_2,Togo-2013,61_2,61,2,0.33333334,,,,,1.0,1,Yes,5 or less,5 or less,With patient,25-34,Other,Other,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_61_1,Togo-2013,61_1,61,1,0.33333334,,,,Official mission,1.0,1,Yes,5 or less,5 or less,,45 or older,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_62_2,Togo-2013,62_2,62,2,0.0,,,,,1.0,1,Yes,5 or less,5 or less,With patient,25-34,Other,Other,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_62_1,Togo-2013,62_1,62,1,0.0,,,,,1.0,1,Yes,5 or less,5 or less,With patient,45 or older,Nurse,Nurse,Primary,Male,Male,Certificate,Yes,Yes,No
Togo-2013_63_1,Togo-2013,63_1,63,1,0.7,,,Authorized absence,,,1,Yes,5 or less,11-50,,35-44,Doctor,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_63_14,Togo-2013,63_14,63,14,0.7,,,,,,1,No,5 or less,11-50,,45 or older,Other,,Primary,Female,,None,Yes,,
Togo-2013_63_11,Togo-2013,63_11,63,11,0.7,,,,,1.0,1,No,5 or less,11-50,Discussion with colleagues or staff meeting,45 or older,Other,Other,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_63_2,Togo-2013,63_2,63,2,0.7,,,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,Yes,5 or less,11-50,,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_63_15,Togo-2013,63_15,63,15,0.7,,,,,,1,No,5 or less,11-50,,45 or older,Other,,Primary,Male,,None,Yes,,
Togo-2013_63_8,Togo-2013,63_8,63,8,0.7,,,,,,1,No,5 or less,11-50,,45 or older,Other,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_63_12,Togo-2013,63_12,63,12,0.7,,,,Authorized absence,1.0,1,No,5 or less,11-50,,35-44,Other,Other,Primary,Male,Male,None,Yes,No,
Togo-2013_63_13,Togo-2013,63_13,63,13,0.7,,,,,,1,No,5 or less,11-50,,25-34,Other,,Primary,Female,,None,Yes,,
Togo-2013_63_4,Togo-2013,63_4,63,4,0.7,,,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,5 or less,11-50,,25-34,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,No,No,
Togo-2013_63_6,Togo-2013,63_6,63,6,0.7,,,On-call,,1.0,1,Yes,5 or less,11-50,With patient,45 or older,Other,Other,Primary,Male,Male,None,No,Yes,No
Togo-2013_63_9,Togo-2013,63_9,63,9,0.7,,,,Unauthorized absence,1.0,1,No,5 or less,11-50,,45 or older,Other,Other,Post-Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_63_3,Togo-2013,63_3,63,3,0.7,,,,On-call,1.0,1,Yes,5 or less,11-50,,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_63_5,Togo-2013,63_5,63,5,0.7,,,,Internal organization for day,1.0,1,Yes,5 or less,11-50,,35-44,Nurse,Nurse,Secondary,Female,Female,Diploma,Yes,No,
Togo-2013_63_7,Togo-2013,63_7,63,7,0.7,,,,Internal organization for day,1.0,1,Yes,5 or less,11-50,,25-34,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,Yes,No,
Togo-2013_63_10,Togo-2013,63_10,63,10,0.7,,,,,1.0,1,No,5 or less,11-50,Discussion with colleagues or staff meeting,25-34,Other,Other,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_64_1,Togo-2013,64_1,64,1,0.14285715,,,,,1.0,1,Yes,5 or less,6-10,Paperwork,45 or older,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_64_3,Togo-2013,64_3,64,3,0.14285715,,,,Internal organization for day,1.0,1,No,5 or less,6-10,,35-44,Other,Other,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_64_4,Togo-2013,64_4,64,4,0.14285715,,,,,1.0,1,No,5 or less,6-10,With patient,45 or older,Other,Other,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_64_2,Togo-2013,64_2,64,2,0.14285715,,,,,1.0,1,Yes,5 or less,6-10,Paperwork,35-44,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,Yes,Yes,No
Togo-2013_64_6,Togo-2013,64_6,64,6,0.14285715,,,,,1.0,1,No,5 or less,6-10,Paperwork,45 or older,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_64_7,Togo-2013,64_7,64,7,0.14285715,,,,,1.0,1,Yes,5 or less,6-10,With patient,35-44,Other,Other,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_64_5,Togo-2013,64_5,64,5,0.14285715,,,,,1.0,1,Yes,5 or less,6-10,With patient,25-34,Nurse,Nurse,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_65_8,Togo-2013,65_8,65,8,0.375,,,,,1.0,1,No,5 or less,11-50,Discussion with colleagues or staff meeting,45 or older,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_65_5,Togo-2013,65_5,65,5,0.375,,,Authorized absence,,1.0,1,Yes,5 or less,11-50,With patient,35-44,Other,Other,Secondary,Female,Female,Diploma,No,Yes,No
Togo-2013_65_4,Togo-2013,65_4,65,4,0.375,,,,,1.0,1,Yes,5 or less,11-50,Discussion with colleagues or staff meeting,45 or older,Nurse,Nurse,Secondary,Female,Female,Certificate,Yes,Yes,No
Togo-2013_65_2,Togo-2013,65_2,65,2,0.375,,,,"Training, seminar or meeting",1.0,1,No,5 or less,11-50,,35-44,Other,Other,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_65_3,Togo-2013,65_3,65,3,0.375,,,Official mission,,1.0,1,No,5 or less,11-50,6.0,25-34,Other,Other,Post-Secondary,Male,Male,Advanced,No,Yes,No
Togo-2013_65_6,Togo-2013,65_6,65,6,0.375,,,,,1.0,1,Yes,5 or less,11-50,With patient,35-44,Nurse,Nurse,Primary,Female,Female,Certificate,Yes,Yes,No
Togo-2013_65_1,Togo-2013,65_1,65,1,0.375,,,Authorized absence,Authorized absence,1.0,1,Yes,5 or less,11-50,,45 or older,Clinical Officer,Clinical Officer,Secondary,Female,Female,Certificate,No,No,
Togo-2013_65_7,Togo-2013,65_7,65,7,0.375,,,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,Yes,5 or less,11-50,,35-44,Nurse,Nurse,Post-Secondary,Female,Female,Diploma,No,No,
Togo-2013_66_4,Togo-2013,66_4,66,4,0.25,,,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,5 or less,6-10,,35-44,Other,Other,Secondary,Female,Female,Certificate,No,No,
Togo-2013_66_8,Togo-2013,66_8,66,8,0.25,,,,,1.0,1,No,5 or less,6-10,6.0,25-34,Other,Other,Post-Secondary,Female,Female,None,Yes,Yes,No
Togo-2013_66_7,Togo-2013,66_7,66,7,0.25,,,Authorized absence,Authorized absence,1.0,1,No,5 or less,6-10,,35-44,Other,Other,Secondary,Female,Female,None,No,No,
Togo-2013_66_6,Togo-2013,66_6,66,6,0.25,,,,,1.0,1,No,5 or less,6-10,"Laboratory, investigations, or x-ray",25-34,Other,Other,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_66_5,Togo-2013,66_5,66,5,0.25,,,,,1.0,1,No,5 or less,6-10,6.0,35-44,Nurse,Nurse,Secondary,Female,Female,Certificate,Yes,Yes,No
Togo-2013_66_3,Togo-2013,66_3,66,3,0.25,,,,,1.0,1,Yes,5 or less,6-10,With patient,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_66_2,Togo-2013,66_2,66,2,0.25,,,,,1.0,1,Yes,5 or less,6-10,With patient,25-34,Clinical Officer,Clinical Officer,Secondary,Male,Male,Certificate,Yes,Yes,No
Togo-2013_66_1,Togo-2013,66_1,66,1,0.25,,,,,1.0,1,No,5 or less,6-10,6.0,45 or older,Nurse,Nurse,Post-Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_67_22,Togo-2013,67_22,67,22,0.5,,,On-call,,,1,No,Over 5,11-50,,45 or older,Other,,Secondary,Male,,None,No,,
Togo-2013_67_16,Togo-2013,67_16,67,16,0.5,,,,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Female,,Advanced,Yes,,
Togo-2013_67_23,Togo-2013,67_23,67,23,0.5,,,Authorized absence,On-call,1.0,1,No,Over 5,11-50,,25-34,Other,Other,Primary,Female,Female,None,No,No,
Togo-2013_67_21,Togo-2013,67_21,67,21,0.5,,,On-call,On-call,1.0,1,No,Over 5,11-50,,25-34,Other,Other,Secondary,Female,Female,None,No,No,
Togo-2013_67_3,Togo-2013,67_3,67,3,0.5,,,On-call,,,1,Yes,Over 5,11-50,,35-44,Clinical Officer,,Post-Secondary,Female,,Advanced,No,,
Togo-2013_67_24,Togo-2013,67_24,67,24,0.5,,,,,,1,No,Over 5,11-50,,35-44,Other,,Secondary,Female,,None,Yes,,
Togo-2013_67_18,Togo-2013,67_18,67,18,0.5,,,On-call,,,1,Yes,Over 5,11-50,,25-34,Other,,Secondary,Female,,Advanced,No,,
Togo-2013_67_15,Togo-2013,67_15,67,15,0.5,,,On-call,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Female,,Advanced,No,,
Togo-2013_67_20,Togo-2013,67_20,67,20,0.5,,,Internal organization for day,,1.0,1,No,Over 5,11-50,With patient,25-34,Other,Other,Secondary,Female,Female,None,No,Yes,Yes
Togo-2013_67_1,Togo-2013,67_1,67,1,0.5,,,,,,1,Yes,Over 5,11-50,,45 or older,Clinical Officer,,Post-Secondary,Female,,Advanced,Yes,,
Togo-2013_67_10,Togo-2013,67_10,67,10,0.5,,,On-call,,,1,Yes,Over 5,11-50,,35-44,Nurse,,Post-Secondary,Female,,Advanced,No,,
Togo-2013_67_8,Togo-2013,67_8,67,8,0.5,,,,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Female,,Advanced,Yes,,
Togo-2013_67_14,Togo-2013,67_14,67,14,0.5,,,Official mission,,1.0,1,Yes,Over 5,11-50,With patient,25-34,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,No,Yes,Yes
Togo-2013_67_25,Togo-2013,67_25,67,25,0.5,,,,,1.0,1,No,Over 5,11-50,With patient,45 or older,Other,Other,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_67_17,Togo-2013,67_17,67,17,0.5,,,Authorized absence,Authorized absence,1.0,1,Yes,Over 5,11-50,,25-34,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,No,No,
Togo-2013_67_2,Togo-2013,67_2,67,2,0.5,,,,,,1,Yes,Over 5,11-50,,35-44,Clinical Officer,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_67_9,Togo-2013,67_9,67,9,0.5,,,,,1.0,1,Yes,Over 5,11-50,With patient,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,Yes,Yes
Togo-2013_67_6,Togo-2013,67_6,67,6,0.5,,,Sick or on maternity leave,,,1,No,Over 5,11-50,,45 or older,Nurse,,Secondary,Male,,Diploma,No,,
Togo-2013_67_7,Togo-2013,67_7,67,7,0.5,,,,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_67_5,Togo-2013,67_5,67,5,0.5,,,Authorized absence,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_67_12,Togo-2013,67_12,67,12,0.5,,,Sick or on maternity leave,,,1,Yes,Over 5,11-50,,45 or older,Nurse,,Secondary,Female,,Diploma,No,,
Togo-2013_67_4,Togo-2013,67_4,67,4,0.5,,,On-call,On-call,1.0,1,Yes,Over 5,11-50,,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_67_19,Togo-2013,67_19,67,19,0.5,,,Sick or on maternity leave,,1.0,1,No,Over 5,11-50,With patient,35-44,Other,Other,Primary,Female,Female,Diploma,No,Yes,Yes
Togo-2013_67_13,Togo-2013,67_13,67,13,0.5,,,,,,1,Yes,Over 5,11-50,,35-44,Nurse,,Secondary,Female,,Diploma,Yes,,
Togo-2013_67_11,Togo-2013,67_11,67,11,0.5,,,Official mission,Authorized absence,1.0,1,Yes,Over 5,11-50,,45 or older,Nurse,Nurse,Secondary,Female,Female,Diploma,No,No,
Togo-2013_68_3,Togo-2013,68_3,68,3,0.8,,,,Authorized absence,1.0,1,Yes,5 or less,6-10,,25-34,Nurse,Nurse,Secondary,Female,Female,None,Yes,No,
Togo-2013_68_2,Togo-2013,68_2,68,2,0.8,,,,,1.0,1,Yes,5 or less,6-10,Discussion with colleagues or staff meeting,35-44,Nurse,Nurse,Secondary,Female,Female,None,Yes,Yes,Yes
Togo-2013_68_4,Togo-2013,68_4,68,4,0.8,,,,On-call,1.0,1,Yes,5 or less,6-10,,Younger than 25,Nurse,Nurse,Secondary,Female,Female,None,Yes,No,
Togo-2013_68_5,Togo-2013,68_5,68,5,0.8,,,Internal organization for day,Internal organization for day,1.0,1,No,5 or less,6-10,,45 or older,Other,Other,Secondary,Male,Male,Diploma,No,No,
Togo-2013_68_1,Togo-2013,68_1,68,1,0.8,,,On strike,On strike,1.0,1,Yes,5 or less,6-10,,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_7_2,Togo-2013,7_2,7,2,0.6,,,,,1.0,1,Yes,5 or less,6-10,With patient,45 or older,Other,Other,Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_7_5,Togo-2013,7_5,7,5,0.6,,,,,1.0,1,No,5 or less,6-10,6.0,35-44,Other,Other,Secondary,Female,Female,None,Yes,Yes,No
Togo-2013_7_4,Togo-2013,7_4,7,4,0.6,,,Authorized absence,Authorized absence,1.0,1,Yes,5 or less,6-10,,45 or older,Other,Other,Secondary,Male,Male,None,No,No,
Togo-2013_7_3,Togo-2013,7_3,7,3,0.6,,,,Internal organization for day,1.0,1,Yes,5 or less,6-10,,45 or older,Other,Other,Primary,Female,Female,None,Yes,No,
Togo-2013_7_1,Togo-2013,7_1,7,1,0.6,,,,Internal organization for day,1.0,1,Yes,5 or less,6-10,,45 or older,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_71_15,Togo-2013,71_15,71,15,0.6,,,,,,1,No,Over 5,11-50,,35-44,Other,,Primary,Female,,None,Yes,,
Togo-2013_71_12,Togo-2013,71_12,71,12,0.6,,,On-call,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Female,,Advanced,No,,
Togo-2013_71_3,Togo-2013,71_3,71,3,0.6,,,On-call,,,1,Yes,Over 5,11-50,,35-44,Clinical Officer,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_71_20,Togo-2013,71_20,71,20,0.6,,,,,1.0,1,No,Over 5,11-50,With patient,25-34,Other,Other,Secondary,Male,Male,None,Yes,Yes,Yes
Togo-2013_71_19,Togo-2013,71_19,71,19,0.6,,,Official mission,Authorized absence,1.0,1,No,Over 5,11-50,,35-44,Other,Other,Post-Secondary,Male,Male,Diploma,No,No,
Togo-2013_71_21,Togo-2013,71_21,71,21,0.6,,,,,,1,No,Over 5,11-50,,25-34,Other,,Post-Secondary,Male,,None,Yes,,
Togo-2013_71_9,Togo-2013,71_9,71,9,0.6,,,On-call,,1.0,1,Yes,Over 5,11-50,With patient,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,No,Yes,Yes
Togo-2013_71_25,Togo-2013,71_25,71,25,0.6,,,,Sick or on maternity leave,1.0,1,No,Over 5,11-50,,45 or older,Other,Other,Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_71_23,Togo-2013,71_23,71,23,0.6,,,,,,1,No,Over 5,11-50,,25-34,Other,,Post-Secondary,Male,,Diploma,Yes,,
Togo-2013_71_11,Togo-2013,71_11,71,11,0.6,,,,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Female,,Advanced,Yes,,
Togo-2013_71_4,Togo-2013,71_4,71,4,0.6,,,,,1.0,1,Yes,Over 5,11-50,With patient,35-44,Clinical Officer,Clinical Officer,Post-Secondary,Female,Female,Advanced,Yes,Yes,No
Togo-2013_71_14,Togo-2013,71_14,71,14,0.6,,,Authorized absence,Authorized absence,1.0,1,Yes,Over 5,11-50,,45 or older,Other,Other,Primary,Female,Female,Certificate,No,No,
Togo-2013_71_8,Togo-2013,71_8,71,8,0.6,,,Authorized absence,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_71_1,Togo-2013,71_1,71,1,0.6,,,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,No,Over 5,11-50,,45 or older,Doctor,Doctor,Post-Secondary,Male,Male,,No,No,
Togo-2013_71_2,Togo-2013,71_2,71,2,0.6,,,,,,1,Yes,Over 5,11-50,,45 or older,Clinical Officer,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_71_7,Togo-2013,71_7,71,7,0.6,,,On-call,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_71_22,Togo-2013,71_22,71,22,0.6,,,,,,1,No,Over 5,11-50,,35-44,Other,,Secondary,Female,,None,Yes,,
Togo-2013_71_5,Togo-2013,71_5,71,5,0.6,,,,On-call,1.0,1,Yes,Over 5,11-50,,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Female,Female,Advanced,Yes,No,
Togo-2013_71_17,Togo-2013,71_17,71,17,0.6,,,On-call,On-call,1.0,1,No,Over 5,11-50,,35-44,Other,Other,Primary,Female,Female,None,No,No,
Togo-2013_71_6,Togo-2013,71_6,71,6,0.6,,,On-call,,,1,Yes,Over 5,11-50,,25-34,Clinical Officer,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_71_16,Togo-2013,71_16,71,16,0.6,,,On-call,,,1,No,Over 5,11-50,,35-44,Other,,Primary,Female,,None,No,,
Togo-2013_71_18,Togo-2013,71_18,71,18,0.6,,,Authorized absence,,,1,No,Over 5,11-50,,25-34,Other,,Secondary,Female,,None,No,,
Togo-2013_71_24,Togo-2013,71_24,71,24,0.6,,,,,1.0,1,No,Over 5,11-50,With patient,25-34,Other,Other,Post-Secondary,Male,Male,Diploma,Yes,Yes,Yes
Togo-2013_71_10,Togo-2013,71_10,71,10,0.6,,,,,,1,Yes,Over 5,11-50,,45 or older,Nurse,,Post-Secondary,Female,,Advanced,Yes,,
Togo-2013_71_13,Togo-2013,71_13,71,13,0.6,,,On-call,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Female,,Advanced,No,,
Togo-2013_73_1,Togo-2013,73_1,73,1,0.6,,,Internal organization for day,Internal organization for day,1.0,1,Yes,Over 5,11-50,,45 or older,Doctor,Doctor,Post-Secondary,Male,Male,,No,No,
Togo-2013_73_9,Togo-2013,73_9,73,9,0.6,,,,,1.0,1,No,Over 5,11-50,With patient,25-34,Other,Other,Secondary,Female,Female,None,Yes,Yes,No
Togo-2013_73_3,Togo-2013,73_3,73,3,0.6,,,,Authorized absence,1.0,1,Yes,Over 5,11-50,,45 or older,Clinical Officer,Clinical Officer,Post-Secondary,Female,Female,Advanced,Yes,No,
Togo-2013_73_12,Togo-2013,73_12,73,12,0.6,,,,,1.0,1,No,Over 5,11-50,With patient,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,,No
Togo-2013_73_4,Togo-2013,73_4,73,4,0.6,,,,,1.0,1,No,Over 5,11-50,"Laboratory, investigations, or x-ray",Younger than 25,Other,Other,Post-Secondary,Female,Female,Advanced,Yes,Yes,No
Togo-2013_73_14,Togo-2013,73_14,73,14,0.6,,,Authorized absence,Authorized absence,1.0,1,No,Over 5,11-50,,35-44,Other,Other,Post-Secondary,Male,Male,,No,No,
Togo-2013_73_7,Togo-2013,73_7,73,7,0.6,,,On-call,On-call,1.0,1,No,Over 5,11-50,,25-34,Other,Other,Secondary,Female,Female,Diploma,No,No,
Togo-2013_73_5,Togo-2013,73_5,73,5,0.6,,,Authorized absence,Authorized absence,1.0,1,No,Over 5,11-50,,25-34,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,No,No,
Togo-2013_73_10,Togo-2013,73_10,73,10,0.6,,,On-call,,,1,No,Over 5,11-50,,25-34,Other,,Secondary,Female,,Diploma,No,,
Togo-2013_73_11,Togo-2013,73_11,73,11,0.6,,,Internal organization for day,,,1,Yes,Over 5,11-50,,25-34,Doctor,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_73_6,Togo-2013,73_6,73,6,0.6,,,,,1.0,1,No,Over 5,11-50,Paperwork,35-44,Other,Other,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_73_2,Togo-2013,73_2,73,2,0.6,,,,,,1,Yes,Over 5,11-50,,35-44,Clinical Officer,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_73_13,Togo-2013,73_13,73,13,0.6,,,On-call,,,1,No,Over 5,11-50,,35-44,Other,,Primary,Female,,Certificate,No,,
Togo-2013_73_15,Togo-2013,73_15,73,15,0.6,,,,,,1,No,Over 5,11-50,,25-34,Other,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_73_8,Togo-2013,73_8,73,8,0.6,,,,,1.0,1,Yes,Over 5,11-50,With patient,45 or older,Clinical Officer,Clinical Officer,Post-Secondary,Female,Female,Advanced,Yes,Yes,No
Togo-2013_74_25,Togo-2013,74_25,74,25,0.3,,,,,1.0,1,No,Over 5,11-50,6.0,25-34,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_74_10,Togo-2013,74_10,74,10,0.3,,,,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Female,,Certificate,Yes,,
Togo-2013_74_8,Togo-2013,74_8,74,8,0.3,,,On-call,,1.0,1,Yes,Over 5,11-50,With patient,45 or older,Nurse,Nurse,Secondary,Female,Female,Diploma,No,Yes,No
Togo-2013_74_2,Togo-2013,74_2,74,2,0.3,,,Official mission,,,1,Yes,Over 5,11-50,,45 or older,Clinical Officer,,Post-Secondary,Female,,Certificate,No,,
Togo-2013_74_19,Togo-2013,74_19,74,19,0.3,,,On-call,,,1,Yes,Over 5,11-50,,35-44,Other,,Secondary,Female,,None,No,,
Togo-2013_74_9,Togo-2013,74_9,74,9,0.3,,,Authorized absence,,,1,Yes,Over 5,11-50,,45 or older,Nurse,,Secondary,Female,,Diploma,No,,
Togo-2013_74_18,Togo-2013,74_18,74,18,0.3,,,Authorized absence,,,1,Yes,Over 5,11-50,,25-34,Other,,Secondary,Female,,Diploma,No,,
Togo-2013_74_23,Togo-2013,74_23,74,23,0.3,,,On-call,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Secondary,Male,,None,No,,
Togo-2013_74_15,Togo-2013,74_15,74,15,0.3,,,Authorized absence,,1.0,1,Yes,Over 5,11-50,With patient,45 or older,Other,Other,Secondary,Female,Female,Diploma,No,Yes,No
Togo-2013_74_21,Togo-2013,74_21,74,21,0.3,,,On-call,,,1,Yes,Over 5,11-50,,35-44,Nurse,,Secondary,Male,,None,No,,
Togo-2013_74_6,Togo-2013,74_6,74,6,0.3,,,,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_74_22,Togo-2013,74_22,74,22,0.3,,,,,1.0,1,No,Over 5,11-50,With patient,45 or older,Nurse,Nurse,Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_74_24,Togo-2013,74_24,74,24,0.3,,,Authorized absence,,,1,Yes,Over 5,11-50,,35-44,Nurse,,Secondary,Male,,None,No,,
Togo-2013_74_16,Togo-2013,74_16,74,16,0.3,,,On-call,,,1,Yes,Over 5,11-50,,45 or older,Other,,Secondary,Female,,Diploma,No,,
Togo-2013_74_11,Togo-2013,74_11,74,11,0.3,,,"Training, seminar or meeting",,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Female,,Certificate,No,,
Togo-2013_74_14,Togo-2013,74_14,74,14,0.3,,,,,,1,Yes,Over 5,11-50,,45 or older,Nurse,,Secondary,Female,,Certificate,Yes,,
Togo-2013_74_17,Togo-2013,74_17,74,17,0.3,,,On-call,,1.0,1,Yes,Over 5,11-50,With patient,45 or older,Other,Other,Secondary,Female,Female,Diploma,No,Yes,No
