unique_id,fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2q5_c,m2q6_hr,m2q6_mn,m2q7_hr,m2q7_mn,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq1,m2sbq3,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13,m2sbq14,has_roster,has_absentee,country,absence_rate
425_25,425,25,11-50,11-50,5 or less,202.0,13.0,0.0,13.0,45.0,25.0,Other,Secondary,Certificate,Male,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,2.0,25.0,Other,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.0
425_8,425,8,11-50,11-50,5 or less,202.0,13.0,0.0,13.0,45.0,8.0,Nurse,Secondary,Certificate,Male,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.0
425_10,425,10,11-50,11-50,5 or less,202.0,13.0,0.0,13.0,45.0,10.0,Nurse,Secondary,Diploma,0.0,45 or older,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.0
425_33,425,33,11-50,11-50,5 or less,202.0,13.0,0.0,13.0,45.0,33.0,Other,Secondary,Certificate,0.0,35-44,0.0,Yes,,Yes,,5.0,33.0,Other,Secondary,Certificate,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.0
425_18,425,18,11-50,11-50,5 or less,202.0,13.0,0.0,13.0,45.0,18.0,Nurse,Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.0
425_32,425,32,11-50,11-50,5 or less,202.0,13.0,0.0,13.0,45.0,32.0,Other,Secondary,Certificate,0.0,25-34,0.0,Yes,,Yes,,4.0,32.0,Other,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.0
425_21,425,21,11-50,11-50,5 or less,202.0,13.0,0.0,13.0,45.0,21.0,Nurse,Secondary,Certificate,0.0,25-34,0.0,Yes,,Yes,,3.0,21.0,Nurse,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.0
425_13,425,13,11-50,11-50,5 or less,202.0,13.0,0.0,13.0,45.0,13.0,Nurse,Secondary,Diploma,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.0
425_37,425,37,11-50,11-50,5 or less,202.0,13.0,0.0,13.0,45.0,37.0,Other,Secondary,Certificate,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.0
425_2,425,2,11-50,11-50,5 or less,202.0,13.0,0.0,13.0,45.0,2.0,Doctor,Secondary,Diploma,Male,35-44,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.0
425_30,425,30,11-50,11-50,5 or less,202.0,13.0,0.0,13.0,45.0,30.0,Other,Secondary,Diploma,0.0,35-44,0.0,Yes,,Yes,,10.0,30.0,Other,Secondary,Certificate,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.0
425_9,425,9,11-50,11-50,5 or less,202.0,13.0,0.0,13.0,45.0,9.0,Nurse,Secondary,Diploma,0.0,45 or older,0.0,Yes,,Yes,,8.0,9.0,Nurse,Secondary,Diploma,In the 1990s,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.0
425_7,425,7,11-50,11-50,5 or less,202.0,13.0,0.0,13.0,45.0,7.0,Nurse,Secondary,Certificate,0.0,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.0
425_15,425,15,11-50,11-50,5 or less,202.0,13.0,0.0,13.0,45.0,15.0,Nurse,Secondary,Diploma,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.0
425_26,425,26,11-50,11-50,5 or less,202.0,13.0,0.0,13.0,45.0,26.0,Other,Secondary,Diploma,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.0
425_17,425,17,11-50,11-50,5 or less,202.0,13.0,0.0,13.0,45.0,17.0,Nurse,Secondary,Certificate,Male,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.0
427_3,427,3,6-10,5 or less,5 or less,202.0,15.0,50.0,16.0,15.0,3.0,Other,Secondary,Certificate,0.0,Younger than 25,0.0,Yes,,Yes,,3.0,3.0,Other,Secondary,Certificate,After 2000,0.0,Younger than 25,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.4
427_5,427,5,6-10,5 or less,5 or less,202.0,15.0,50.0,16.0,15.0,5.0,Other,Secondary,Certificate,Male,Younger than 25,0.0,0.0,"On call (pre on call, post on call)",Yes,,5.0,5.0,Other,Secondary,Certificate,After 2000,Male,Younger than 25,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.4
427_4,427,4,6-10,5 or less,5 or less,202.0,15.0,50.0,16.0,15.0,4.0,Other,Secondary,Certificate,Male,45 or older,0.0,Yes,,Yes,,4.0,4.0,Other,Secondary,Certificate,In the 1990s,Male,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
427_2,427,2,6-10,5 or less,5 or less,202.0,15.0,50.0,16.0,15.0,2.0,Other,Secondary,Certificate,0.0,35-44,0.0,0.0,"On call (pre on call, post on call)",Yes,,2.0,2.0,Other,Secondary,Certificate,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
427_1,427,1,6-10,5 or less,5 or less,202.0,15.0,50.0,16.0,15.0,1.0,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Diploma,In the 1990s,Male,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
428_2,428,2,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,2.0,Doctor,Secondary,Diploma,Male,45 or older,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_39,428,39,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,39.0,Nurse,Secondary,Certificate,0.0,45 or older,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_20,428,20,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,20.0,Nurse,Secondary,Advanced,Male,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_40,428,40,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,40.0,Nurse,Secondary,Certificate,Male,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_27,428,27,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,27.0,Nurse,Secondary,Diploma,0.0,35-44,0.0,Yes,,Yes,,1.0,27.0,Nurse,Secondary,Diploma,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.3
428_26,428,26,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,26.0,Nurse,Secondary,Diploma,0.0,25-34,0.0,0.0,Sickness/maternity,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_48,428,48,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,48.0,Other,Secondary,Certificate,0.0,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_17,428,17,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,17.0,Nurse,Secondary,Advanced,0.0,35-44,0.0,Yes,,Yes,,2.0,17.0,Nurse,Secondary,Advanced,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.3
428_30,428,30,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,30.0,Nurse,Secondary,Diploma,0.0,35-44,0.0,Yes,,Yes,,9.0,30.0,Nurse,Secondary,Diploma,After 2000,0.0,35-44,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.3
428_24,428,24,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,24.0,Nurse,Secondary,Diploma,0.0,25-34,0.0,0.0,Sickness/maternity,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_15,428,15,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,15.0,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_50,428,50,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,50.0,Other,Secondary,Certificate,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_44,428,44,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,44.0,Other,Secondary,Certificate,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_42,428,42,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,42.0,Nurse,Secondary,Certificate,0.0,45 or older,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_31,428,31,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,31.0,Nurse,Secondary,Diploma,0.0,45 or older,0.0,0.0,"On call (pre on call, post on call)",Yes,,6.0,31.0,Nurse,Secondary,Diploma,In the 1990s,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.3
428_4,428,4,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,4.0,Doctor,Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_46,428,46,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,46.0,Other,Secondary,Certificate,0.0,45 or older,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_45,428,45,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,45.0,Other,Secondary,Certificate,Male,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_23,428,23,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,23.0,Nurse,Secondary,Diploma,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_32,428,32,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,32.0,Nurse,Secondary,Diploma,0.0,35-44,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_36,428,36,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,36.0,Nurse,Secondary,Certificate,0.0,45 or older,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_25,428,25,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,25.0,Nurse,Secondary,Diploma,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_41,428,41,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,41.0,Nurse,Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_33,428,33,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,33.0,Nurse,Secondary,Certificate,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_3,428,3,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,3.0,Doctor,Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_22,428,22,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,22.0,Nurse,Secondary,Diploma,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_18,428,18,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,18.0,Nurse,Secondary,Advanced,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_5,428,5,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,5.0,Doctor,Secondary,Diploma,Male,45 or older,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_37,428,37,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,37.0,Nurse,Secondary,Certificate,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_35,428,35,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,35.0,Nurse,Secondary,Certificate,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_34,428,34,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,34.0,Nurse,Secondary,Certificate,0.0,35-44,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_8,428,8,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,8.0,Clinical Officer,Secondary,Diploma,0.0,45 or older,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_10,428,10,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,10.0,Clinical Officer,Secondary,Diploma,0.0,35-44,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_12,428,12,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,12.0,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_16,428,16,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,16.0,Clinical Officer,Secondary,Certificate,0.0,35-44,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_7,428,7,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,7.0,Clinical Officer,Secondary,Diploma,0.0,45 or older,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_28,428,28,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,28.0,Nurse,Secondary,Diploma,0.0,45 or older,0.0,Yes,,Yes,,5.0,28.0,Nurse,Secondary,Diploma,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.3
428_49,428,49,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,49.0,Other,Secondary,Certificate,0.0,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_6,428,6,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,6.0,Clinical Officer,Secondary,Diploma,0.0,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_38,428,38,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,38.0,Nurse,Secondary,Certificate,0.0,35-44,0.0,Yes,,Yes,,3.0,38.0,Nurse,Secondary,Certificate,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.3
428_13,428,13,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,13.0,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,0.0,"On call (pre on call, post on call)",Yes,,8.0,13.0,Clinical Officer,Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.3
428_43,428,43,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,43.0,Other,Secondary,Certificate,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_19,428,19,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,19.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_21,428,21,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,21.0,Nurse,Secondary,Advanced,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_47,428,47,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,47.0,Other,Secondary,Certificate,0.0,35-44,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_29,428,29,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,29.0,Nurse,Secondary,Certificate,Male,35-44,0.0,Yes,,Yes,,4.0,29.0,Nurse,Secondary,Diploma,After 2000,Male,35-44,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.3
428_11,428,11,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,11.0,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,7.0,11.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.3
428_1,428,1,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,1.0,Doctor,Secondary,Advanced,Male,25-34,Yes,0.0,Authorised absence (permision/leave),Yes,,10.0,1.0,Doctor,Secondary,Advanced,After 2000,Male,25-34,0.0,Authorised absence (permision/leave),,,1.0,1.0,Tanzania-2016,0.3
428_14,428,14,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,14.0,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
428_9,428,9,Over 50,Over 50,Over 5,203.0,9.0,0.0,9.0,45.0,9.0,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.3
429_27,429,27,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,27.0,Other,Primary,Certificate,Male,Younger than 25,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
429_20,429,20,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,20.0,Other,Secondary,Certificate,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
429_12,429,12,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,12.0,Nurse,Secondary,Diploma,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
429_2,429,2,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,2.0,Doctor,Secondary,Advanced,Male,35-44,Yes,0.0,"On call (pre on call, post on call)",Yes,,1.0,2.0,Doctor,Secondary,Advanced,After 2000,Male,35-44,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.4
429_25,429,25,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,25.0,Other,Primary,Certificate,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
429_11,429,11,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,11.0,Nurse,Secondary,Diploma,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
429_6,429,6,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,6.0,Doctor,Secondary,Diploma,Male,45 or older,Yes,0.0,Authorised absence (permision/leave),No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
429_26,429,26,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,26.0,Other,Primary,Certificate,0.0,35-44,0.0,0.0,"On call (pre on call, post on call)",Yes,,6.0,26.0,Other,Primary,Certificate,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
429_17,429,17,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,17.0,Other,Secondary,Diploma,Male,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
429_13,429,13,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,13.0,Nurse,Secondary,Diploma,0.0,25-34,0.0,0.0,Authorised absence (permision/leave),No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
429_15,429,15,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,15.0,Nurse,Secondary,Certificate,0.0,35-44,0.0,Yes,,Yes,,3.0,15.0,Nurse,Secondary,Certificate,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
429_23,429,23,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,23.0,Other,Secondary,Certificate,0.0,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
429_7,429,7,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,7.0,Doctor,Post-Secondary,Diploma,Male,25-34,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
429_5,429,5,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,5.0,Doctor,Secondary,Advanced,0.0,35-44,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
429_16,429,16,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,16.0,Nurse,Secondary,Diploma,Male,25-34,0.0,Yes,,Yes,,5.0,16.0,Nurse,Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
429_19,429,19,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,19.0,Other,Secondary,Advanced,Male,35-44,0.0,0.0,Authorised absence (permision/leave),No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
429_3,429,3,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,3.0,Doctor,Secondary,Advanced,Male,35-44,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
429_21,429,21,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,21.0,Other,Secondary,Certificate,Male,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,10.0,21.0,Other,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
429_9,429,9,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,9.0,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,9.0,9.0,Clinical Officer,Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
429_10,429,10,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,10.0,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,0.0,Authorised absence (permision/leave),Yes,,2.0,10.0,Clinical Officer,Secondary,Diploma,Before 1990,Male,45 or older,0.0,Authorised absence (permision/leave),,,1.0,1.0,Tanzania-2016,0.4
429_14,429,14,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,14.0,Nurse,Secondary,Certificate,0.0,45 or older,0.0,Yes,,Yes,,8.0,14.0,Nurse,Secondary,Certificate,In the 1990s,0.0,45 or older,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.4
429_8,429,8,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,8.0,Doctor,Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
429_4,429,4,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,4.0,Doctor,Secondary,Advanced,Male,45 or older,Yes,0.0,"On call (pre on call, post on call)",Yes,,7.0,4.0,Doctor,Secondary,Advanced,Before 1990,Male,45 or older,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.4
429_24,429,24,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,24.0,Other,Secondary,Certificate,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
429_22,429,22,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,22.0,Other,Secondary,Certificate,0.0,35-44,0.0,Yes,,Yes,,4.0,22.0,Other,Secondary,Certificate,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
429_1,429,1,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,1.0,Doctor,Secondary,Advanced,Male,45 or older,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
429_18,429,18,11-50,11-50,Over 5,204.0,8.0,35.0,9.0,30.0,18.0,Other,Secondary,Diploma,Male,35-44,0.0,0.0,Authorised absence (permision/leave),No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
43_4,43,4,6-10,6-10,5 or less,301.0,9.0,56.0,10.0,5.0,4.0,Nurse,Secondary,Certificate,0.0,25-34,Yes,0.0,Sickness/maternity,Yes,,4.0,4.0,Nurse,Secondary,Certificate,After 2000,0.0,25-34,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.5
43_1,43,1,6-10,6-10,5 or less,301.0,9.0,56.0,10.0,5.0,1.0,Clinical Officer,Secondary,Diploma,0.0,45 or older,Yes,0.0,Official mission,Yes,,1.0,1.0,Clinical Officer,Secondary,Diploma,Before 1990,0.0,45 or older,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.5
43_5,43,5,6-10,6-10,5 or less,301.0,9.0,56.0,10.0,5.0,5.0,Other,Primary,Certificate,0.0,45 or older,0.0,Yes,,Yes,,5.0,5.0,Other,Primary,Certificate,Before 1990,0.0,45 or older,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.5
43_2,43,2,6-10,6-10,5 or less,301.0,9.0,56.0,10.0,5.0,2.0,Clinical Officer,Secondary,Diploma,0.0,45 or older,Yes,0.0,Authorised absence (permision/leave),Yes,,2.0,2.0,Clinical Officer,Secondary,Diploma,In the 1990s,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.5
