unique_id,fac_id,staff_id,q123_enumerator1_code_1st_visit,q123_enumerator2_code_1st_visit,q124_enumerator1_code_2nd_visit,q124_enumerator2_code_2nd_visit,q126,q128,q130,q131,q133,q134_refusal_reason,q134,q135,q136,q137,q138,q139,q140,q141,q142,q143,q144,q145,q146,q147,q148,q149,q150,q151,q152,q153,q154,q155,q156,q157,q158,q159,q160,q161,q162,q163,q164,q165,q166,q167,q168,q169,q170,q171,q172,q173,q174,q175,q176,q177,q178,q179,q179b,q180,q181,q181_notes,q181_notes_1,q181_notes_2,q182,q183,q184,q185a,q186,q187,q188,q189,q190,q191,q192,q193,q194,q195,q196,q197,q198,q199,q200,q201,q202,q203,q204,q205,q206,q207,q208,q209,q210,q211,q212_a,q212_b,q213_aa,q213_b,q214,q215,q216,q217,q218a,q218_notet,q218_notes_1,q218_notes_2,q219,q220,q221,q222,q223,q224,q225,q226,q227,q228,q229,q230,q231,q232,q233,q234,q235,q236,q237,q238,q239,q240,q241,q242,q243,q244,q245,q246,q247,q248,q249,q250,q251,q252,q253,q254,q255,q256,q257,q258,q259,q260,q261,q262,q263,q264,q264_note,q264_notes_1,q264_notes_2,q265,q266,q267,q268,q269a,q270a,q271,q272,q273,q274,q275,q276,q277,q278,q279,q280,q281,q282,q283,q284,q285,q286,q287,q288,q289,q290,q291,q292,q293,q294,q295,q296,q297,q298,q299,q300,q301,q302,q303,q304,q305,q306,q307,q308,q309,q310,q310_notes,q310_notes_a,q310_notes_b,q311,q312,q313a,q314,q315,q316,q317,q318,q319,q320,q321,q322,q323,q324,q325,q326,q327,q328,q329,q330,q331,q332,q333,q334,q335,q336,q337,q338,q339,q340,q341,q342,q343,q344,q345,q346,q347,q348,q349,q350,q351,q352,q353,q354,q354_notet,q354_notes_1,q354_notes_2,q355,q356,q357,q358,q359,q360,q361,q362,q363,q364,q365,q366,q367a,q368,q369,q370,q371,q372,q373,q374,q375,q376,q377,q378,q379,q380,q381,q382,q383,q384,q385,q386,q387,q388,q389,q390,q391a,q392,q393,q393_notes,q393_notes_1,q393_notes_2,q394,q395,q396,q397,q398,q399,q400,q401,q402,q403,q404,q405,q406,q407,q408,q409,q410,q411,q411_notes,q411_notes_a,q411_notes_b,has_vignette,country,q185b,q213_ab,q218b,q269b,q270b,q297298,q313b,q367b,q391b,missing_v1,missing_v2,missing_v3,missing_v4,missing_v5,missing_v6,missing_v7,number_missing
10185_1,10185,1,42,41,42,41,10185,1,1,Clinical Officer,YES, , ,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,YES,YES,YES,YES,YES,YES,YES,0,YES,YES,YES,YES,YES,YES,YES,YES,0,0,0,YES,0,YES,0,YES,0,0,0,YES, , , ,YES,YES,0,0,0,YES,YES,YES,YES,0,YES,YES,0,YES,0,1,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,YES,0,YES,YES,YES,YES,YES,YES,0,YES,YES,YES,YES, , , ,YES,YES,0.0,YES,YES,YES,YES,YES,YES,0.0,YES,1.0,YES,YES,YES,0.0,YES,YES,0.0,YES,YES,0.0,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,0.0,YES,0.0,YES,YES,YES,0.0,YES,YES,YES,YES,YES,YES, , , ,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,YES,YES,YES,YES,YES,YES,YES,YES,0,0,0,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,0,0,0,0,YES,0,0,YES,0,0,YES,YES,YES,YES, , , ,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,0,0,YES,YES,0,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,YES,0,0,YES,0,YES,YES,YES,0,0,0,0,YES,YES, , , ,YES,YES,YES,0,0,0,0,0,0,0,0,0,0,0,YES,YES,0,YES,YES,YES,YES,YES,YES,YES,0,YES,0,0,0,YES,YES,0,0,0,0,0,0,0,YES, , , ,YES,YES,0.0,YES,YES,YES,YES,0.0,YES,YES,YES,YES,YES,YES,YES,0.0,0.0,YES, , , ,1,Kenya-2012,0,YES,YES,YES,YES,0,YES,0,0,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,0
10213_1,10213,1,101,102,101,102,10213,3,1,Nurse,YES, , ,YES,YES,YES,YES,0,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,0,YES,YES,YES,0,YES,YES,0,YES,0,YES,0,YES,0,0,0,0,0,YES,YES,0,0,0,0,YES,0,0,0,0, , , ,YES,YES,YES,YES,0,0,YES,YES,0,0,0,0,YES,0,0,0,0,0,0,0,0,YES,YES,YES,YES,0,0,YES,YES,0,0,0,YES,0,0,YES,0,0,YES, , , ,YES,0.0,0.0,YES,YES,YES,YES,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES,0.0,0.0,0.0,YES,0.0,YES,YES,YES,0.0,0.0,YES,YES,YES,0.0,0.0,0.0,0.0,YES,0.0,YES,YES,YES,1.0,0.0,0.0,YES,0.0,0.0,0.0, , , ,0,YES,YES,YES,0,YES,0,0,0,YES,YES,0,YES,0,0,0,0,0,0,0,0,YES,0,0,0,0,0,0,0,YES,0,0,0,0,YES,0,YES,YES,0,0,0,0,0,0,0,0, , , ,YES,0,0,YES,YES,YES,YES,YES,YES,0,0,YES,YES,YES,0,YES,YES,YES,0,0,YES,0,0,0,0,YES,YES,YES,YES,0,YES,0,YES,0,0,YES,0,0,0,0,0,0,YES,YES, , , ,0,YES,0,0,YES,YES,0,0,0,0,YES,0,0,YES,YES,0,0,0,YES,YES,0,YES,YES,0,0,YES,0,0,0,YES,YES,0,0,YES,YES,0,0,0,YES, , , ,0.0,YES,0.0,0.0,0.0,YES,YES,0.0,YES,YES,YES,0.0,0.0,0.0,0.0,YES,YES,YES, , , ,1,Kenya-2012,YES,YES,YES,0,YES,0,0,0,0,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,0
10213_2,10213,2,101,102,101,102,10213,3,1,Nurse,YES, , ,YES,YES,0,0,0,YES,YES,YES,0,YES,0,0,YES,0,0,0,0,YES,0,0,YES,YES,YES,0,YES,0,0,YES,YES,0,YES,YES,0,0,YES,0,0,YES,YES,0,YES,0,0,YES,YES,YES,0,YES, , , ,YES,YES,0,0,0,0,0,YES,0,0,0,YES,YES,0,0,0,0,YES,0,YES,0,YES,YES,YES,YES,0,0,YES,YES,0,YES,0,YES,0,YES,YES,0,YES,YES, , , ,YES,0.0,0.0,0.0,0.0,0.0,0.0,YES,0.0,0.0,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES,0.0,YES,0.0,0.0,YES,YES,YES,YES,0.0,0.0,0.0,0.0,0.0,YES,YES,YES,1.0,0.0,0.0,YES,0.0,0.0,0.0, , , ,YES,YES,0,0,0,YES,YES,0,0,0,YES,YES,YES,0,0,YES,0,0,0,0,0,YES,YES,0,YES,YES,YES,YES,YES,YES,0,0,0,0,YES,0,YES,0,0,0,0,YES,0,0,YES,YES, , , ,0,0,0,0,0,0,YES,YES,0,0,0,0,0,0,YES,0,YES,YES,0,0,YES,0,YES,0,YES,YES,YES,YES,YES,0,YES,0,YES,0,0,0,YES,0,0,0,0,0,0,0, , , ,0,YES,0,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,0,0,0,YES,YES,YES,0,0,0,0,0,YES,YES,0,0,0,0,0,0,0,YES, , , ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES,YES,YES,YES,0.0,0.0,0.0,0.0,YES,0.0,YES, , , ,1,Kenya-2012,0,YES,YES,0,YES,0,0,0,0,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,0
10213_3,10213,3,101,102,101,102,10213,3,1,Nurse,YES, , ,0,YES,YES,0,0,YES,0,0,0,YES,0,0,0,0,0,0,0,0,0,0,0,YES,YES,YES,0,YES,0,0,YES,0,0,YES,0,0,YES,0,0,YES,YES,0,0,0,0,YES,0,0,0,0, , , ,YES,0,0,0,0,0,YES,YES,YES,0,0,YES,0,0,0,0,YES,YES,YES,YES,0,YES,0,0,0,0,0,YES,0,0,0,YES,YES,0,0,YES,0,0,YES, , , ,YES,YES,0.0,0.0,YES,0.0,YES,0.0,0.0,0.0,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES,0.0,0.0,0.0,0.0,0.0,YES,0.0,YES,0.0,YES,1.0,0.0,0.0,YES,0.0,0.0,0.0, , , ,0,YES,0,0,YES,0,0,0,0,0,0,0,YES,0,0,0,0,0,0,0,0,YES,YES,0,YES,0,0,0,YES,YES,0,0,0,0,YES,0,YES,0,0,0,0,0,0,0,0,YES, , , ,YES,YES,0,0,YES,YES,YES,YES,YES,YES,0,YES,YES,0,0,0,YES,YES,YES,0,YES,0,0,0,0,YES,0,0,YES,0,0,0,0,0,0,0,YES,0,0,0,0,0,YES,YES, , , ,0,YES,0,0,0,0,0,0,0,0,0,0,0,0,YES,0,0,0,0,0,0,0,0,0,0,YES,0,0,0,YES,0,0,0,0,0,0,0,0,YES, , , ,YES,YES,YES,0.0,YES,YES,YES,0.0,YES,YES,0.0,0.0,0.0,0.0,0.0,YES,0.0,YES, , , ,1,Kenya-2012,0,YES,YES,YES,0,0,0,0,0,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,0
10223_1,10223,1,42,41,42,41,10223,1,1,Nurse,YES, , ,YES,YES,YES,YES,YES,YES,YES,YES,0,YES,YES,0,YES,YES,YES,YES,0,YES,0,YES,YES,YES,YES,YES,YES,YES,0,0,YES,YES,YES,YES,YES,YES,0,0,0,0,YES,YES,YES,0,0,YES,YES,YES,YES,YES, , , ,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,0,YES,YES,0,0,1,YES,YES,YES,YES,0,YES,0,0,0,0,0,0,YES,YES,YES,YES,YES,0,0,YES,0,0,YES, , , ,YES,0.0,0.0,YES,YES,YES,YES,0.0,0.0,YES,YES,0.0,0.0,0.0,0.0,0.0,YES,0.0,YES,YES,YES,YES,0.0,YES,YES,YES,0.0,YES,YES,YES,0.0,0.0,0.0,0.0,0.0,0.0,YES,0.0,YES,1.0,0.0,0.0,YES,YES,YES,0.0, , , ,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,YES,YES,YES,YES,0,0,YES,YES,0,0,0,YES,YES,0,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,YES,0,0,0,0,0,0,YES,YES,YES, , , ,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,YES,YES,YES,YES,YES,YES,YES,0,0,0,0,0,YES,YES,YES,0,YES,0,0,YES,0,YES,YES,0,0,0,0,0,YES,YES, , , ,YES,YES,YES,YES,YES,YES,YES,0,0,YES,YES,YES,0,YES,0,YES,0,YES,YES,YES,YES,YES,YES,YES,0,0,0,0,0,YES,YES,0,0,YES,YES,YES,0,0,YES, , , ,YES,YES,YES,YES,YES,YES,0.0,0.0,YES,0.0,0.0,0.0,0.0,0.0,0.0,YES,0.0,YES, , , ,1,Kenya-2012,YES,YES,YES,YES,YES,0,YES,0,0,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,0
10320_1,10320,1,42,41,42,41,10320,1,1,Nurse,YES, , ,YES,YES,YES,YES,YES,YES,YES,YES,0,YES,YES,0,0,0,0,0,0,0,0,0,YES,YES,YES,YES,YES,0,0,0,YES,0,YES,YES,YES,YES,0,0,0,YES,0,0,0,YES,YES,YES,YES,YES,YES,YES, , , ,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0,YES,YES,YES,YES,YES,YES,0,0,0,0,0,YES,YES,YES,YES,0,YES,YES,0,YES,YES,YES,YES, , , ,YES,0.0,0.0,0.0,YES,YES,0.0,0.0,0.0,YES,YES,0.0,0.0,0.0,YES,0.0,YES,YES,0.0,0.0,0.0,0.0,YES,YES,0.0,YES,YES,YES,0.0,YES,0.0,0.0,0.0,0.0,YES,0.0,YES,0.0,YES,1.0,0.0,0.0,YES,YES,0.0,YES, , , ,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,YES,YES,YES,YES,0,YES,0,0,0,0,0,YES,YES,0,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0,YES,0,0,YES,0,0,0,YES,YES,YES, , , ,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,0,0,0,YES,YES,YES,0,0,YES,0,0,0,YES,YES,YES,0,0,0,0,YES,YES, , , ,YES,YES,0,0,YES,YES,0,0,0,0,0,0,0,0,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,YES,0,0,0,YES,0,0,YES,YES,0,0,0,0,YES, , , ,0.0,YES,YES,YES,YES,YES,0.0,YES,YES,YES,YES,0.0,YES,YES,YES,YES,0.0,YES, , , ,1,Kenya-2012,YES,YES,YES,YES,YES,0,YES,0,0,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,0
10419_1,10419,1,42,41,42,41,10419,2,4,Nurse,YES, , ,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,YES,0,0,0,0,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,0,YES,0,YES,YES,YES,YES,0,0,0,YES,YES,YES,0,YES,YES,YES,YES,YES,YES,YES, , , ,YES,YES,YES,YES,0,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,1,YES,YES,YES,YES,0,YES,YES,YES,YES,0,0,YES,YES,YES,0,0,YES,0,0,YES,0,0,YES, , , ,YES,YES,0.0,0.0,YES,YES,0.0,0.0,0.0,YES,YES,0.0,YES,0.0,YES,0.0,YES,0.0,YES,YES,0.0,0.0,YES,YES,YES,YES,0.0,YES,0.0,YES,0.0,0.0,0.0,0.0,YES,0.0,YES,YES,YES,1.0,YES,0.0,YES,YES,YES,YES, , , ,YES,YES,YES,YES,0,0,YES,YES,YES,YES,YES,YES,YES,YES,0,YES,YES,YES,YES,YES,0,YES,YES,YES,YES,YES,0,0,YES,YES,0,0,0,0,YES,0,YES,0,0,YES,0,0,YES,0,YES,YES, , , ,0,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,YES,YES,0,0,0,0,YES,YES,YES,0,YES,YES,0,0,0,YES,YES,0,0,0,0,0,YES,YES, , , ,YES,YES,YES,0,0,YES,0,0,0,YES,YES,0,0,YES,YES,YES,0,YES,YES,YES,YES,YES,YES,YES,0,YES,0,0,0,YES,YES,0,0,YES,YES,YES,0,0,YES, , , ,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,0.0,YES,0.0,YES, , , ,1,Kenya-2012,YES,YES,YES,0,0,0,YES,0,0,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,0
10419_4,10419,4,42,41,42,41,10419,2,4,Nurse,YES, , ,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,0,0,YES,0,0,YES,YES,YES,YES,YES,YES,0,0,0,0,0,YES,YES,YES,YES,0,0,0,0,YES,YES,0,YES,YES,YES,YES,YES,YES,YES, , , ,YES,YES,YES,YES,0,YES,YES,YES,YES,0,0,0,0,YES,0,1,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0,YES,YES,YES,YES,YES,YES,0,YES,0,YES,YES, , , ,YES,YES,0.0,YES,YES,YES,0.0,YES,0.0,YES,YES,0.0,YES,0.0,YES,0.0,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES,0.0,YES,0.0,0.0,YES,0.0,YES,YES,0.0,0.0,0.0,YES,YES,YES,1.0,YES,0.0,YES,0.0,0.0,YES, , , ,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,0,0,YES,YES,0,YES,YES,YES,YES,YES,YES,0,0,0,0,YES,0,YES,0,0,YES,0,0,0,0,0,0, , , ,0,0,YES,0,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0,YES,YES,0,0,0,0,YES,YES,YES,0,0,YES,0,0,0,YES,YES,YES,0,0,0,0,YES,YES, , , ,YES,YES,YES,YES,0,YES,0,0,0,0,0,0,0,YES,YES,YES,0,YES,YES,YES,YES,YES,YES,YES,0,0,0,0,0,YES,YES,0,0,YES,0,YES,0,0,YES, , , ,YES,YES,YES,0.0,YES,YES,YES,YES,YES,YES,0.0,0.0,0.0,0.0,0.0,YES,YES,0.0, , , ,1,Kenya-2012,YES,YES,YES,YES,YES,0,YES,0,0,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,0
10423_1,10423,1,42,41,42,41,10423,1,1,Nurse,YES, , ,YES,YES,YES,YES,YES,YES,0,0,0,YES,YES,0,YES,0,0,0,0,0,YES,YES,YES,YES,YES,YES,YES,YES,0,0,YES,0,YES,YES,YES,0,0,0,0,0,YES,0,YES,YES,0,YES,YES,YES,YES,YES, , , ,YES,YES,0,0,YES,YES,YES,YES,YES,0,0,YES,YES,0,0,0,YES,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0,YES,YES,0,YES,0,0,YES,YES,0,YES, , , ,YES,0.0,0.0,0.0,YES,YES,YES,0.0,0.0,0.0,YES,1.0,0.0,0.0,0.0,0.0,YES,0.0,YES,0.0,0.0,0.0,YES,YES,0.0,YES,0.0,0.0,0.0,YES,YES,YES,YES,0.0,0.0,0.0,YES,0.0,YES,1.0,0.0,0.0,YES,0.0,YES,0.0, , , ,YES,YES,YES,YES,0,0,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,0,0,0,0,YES,YES,0,YES,YES,0,0,YES,0,0,0,0,YES,0,0,0,0,0,0,0,YES,0,YES,0,YES, , , ,YES,0,0,YES,YES,YES,YES,0,0,YES,0,0,0,YES,YES,YES,YES,YES,YES,0,YES,0,0,0,0,YES,YES,YES,0,0,0,0,YES,0,0,0,YES,0,0,0,0,0,0,0, , , ,YES,YES,YES,0,0,YES,0,0,0,0,0,0,0,0,YES,YES,0,YES,YES,YES,YES,YES,YES,YES,0,0,0,0,0,YES,0,0,0,YES,0,0,0,0,YES, , , ,YES,YES,YES,0.0,YES,YES,YES,0.0,YES,0.0,0.0,0.0,0.0,0.0,0.0,YES,0.0,YES, , , ,1,Kenya-2012,0,YES,YES,0,0,YES,0,0,0,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,0
10462_1,10462,1,102,101,101,102,10462,1,1,Clinical Officer,YES, , ,0,YES,YES,YES,YES,YES,0,0,0,YES,0,0,0,0,0,0,0,YES,0,0,0,YES,YES,0,YES,YES,0,YES,YES,0,0,YES,YES,0,YES,0,0,0,YES,YES,0,0,YES,0,YES,YES,0,0, , , ,0,YES,0,0,YES,YES,YES,YES,0,0,YES,0,0,0,0,0,YES,YES,YES,YES,0,YES,YES,YES,0,0,0,YES,YES,0,YES,0,YES,0,0,0,0,0,YES, , , ,0.0,YES,0.0,0.0,0.0,YES,0.0,0.0,0.0,0.0,YES,0.0,0.0,0.0,0.0,0.0,0.0,YES,0.0,0.0,0.0,0.0,YES,YES,0.0,0.0,0.0,YES,YES,YES,0.0,0.0,0.0,0.0,YES,0.0,YES,0.0,YES,0.0,YES,0.0,YES,0.0,0.0,0.0, , , ,0,YES,YES,YES,YES,YES,YES,0,YES,0,YES,0,0,YES,0,0,0,0,0,0,0,YES,YES,YES,YES,YES,YES,YES,0,YES,0,0,0,0,YES,0,YES,YES,0,0,0,YES,YES,0,0,YES, , , ,YES,0,0,0,YES,YES,YES,0,0,0,0,0,0,YES,0,0,0,0,YES,0,YES,YES,YES,0,0,YES,YES,YES,YES,0,0,YES,0,0,0,YES,YES,0,0,0,0,0,0,YES, , , ,0,YES,0,0,YES,0,YES,0,0,0,YES,0,0,0,0,YES,0,0,0,YES,0,YES,YES,0,0,YES,0,0,0,YES,YES,0,0,0,YES,YES,0,0,0, , , ,YES,YES,YES,0.0,0.0,0.0,0.0,0.0,0.0,YES,0.0,YES,0.0,0.0,YES,YES,YES,YES, , , ,1,Kenya-2012,0,YES,YES,YES,YES,0,0,0,0,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,0
10509_2,10509,2,42,41,42,41,10509,2,2,Clinical Officer,YES, , ,YES,YES,YES,YES,YES,YES,YES,YES,0,YES,YES,YES,0,0,YES,0,YES,0,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,YES,YES,YES,YES,YES,0,YES,0,0,YES,YES,YES,0,YES,YES,YES,YES,YES,YES,YES, , , ,YES,YES,YES,YES,0,YES,0,YES,YES,0,0,0,YES,0,1,0,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0,YES,YES,YES,YES,YES,YES,0,YES,YES,YES,YES, , , ,YES,0.0,0.0,0.0,YES,YES,0.0,0.0,0.0,YES,YES,0.0,0.0,0.0,YES,0.0,YES,YES,0.0,YES,YES,0.0,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,0.0,YES,0.0,YES,0.0,YES,1.0,YES,YES,YES,YES,YES,YES, , , ,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,YES,YES,YES,YES,0,YES,0,0,0,0,0,YES,YES,0,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0,YES,0,0,YES,0,0,YES,YES,YES,YES, , , ,YES,YES,YES,YES,YES,YES,YES,0,0,0,0,YES,YES,0,YES,YES,YES,YES,YES,YES,YES,YES,0,0,0,YES,YES,YES,YES,0,0,0,0,YES,0,YES,YES,YES,0,0,0,0,YES,YES, , , ,YES,YES,YES,YES,YES,YES,YES,0,0,0,YES,0,0,0,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,0,0,0,0,0,YES,YES,0,0,0,0,0,0,0,YES, , , ,YES,YES,0.0,YES,YES,YES,0.0,YES,YES,YES,0.0,0.0,0.0,0.0,0.0,YES,0.0,YES, , , ,1,Kenya-2012,YES,YES,YES,YES,YES,0,YES,0,0,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,0
10509_7,10509,7,42,41,42,41,10509,2,2,Clinical Officer,YES, , ,YES,YES,YES,YES,YES,0,0,0,0,YES,YES,0,0,YES,YES,YES,0,0,0,YES,YES,YES,YES,0,YES,0,0,0,YES,0,YES,YES,YES,0,0,0,0,YES,0,0,0,YES,YES,YES,YES,YES,YES,YES, , , ,YES,YES,YES,0,0,0,0,YES,YES,0,0,YES,YES,0,0,0,YES,YES,YES,YES,0,YES,0,0,0,0,0,0,0,YES,YES,YES,YES,0,0,YES,0,0,0, , , ,YES,0.0,0.0,0.0,YES,0.0,0.0,0.0,0.0,YES,0.0,0.0,0.0,0.0,YES,0.0,YES,YES,0.0,0.0,0.0,0.0,YES,YES,0.0,YES,0.0,YES,0.0,YES,0.0,0.0,0.0,0.0,YES,0.0,YES,0.0,YES,0.0,YES,0.0,YES,0.0,0.0,0.0, , , ,YES,YES,YES,YES,YES,0,YES,YES,YES,0,YES,0,0,YES,0,0,0,0,0,0,0,YES,YES,0,YES,YES,0,0,YES,YES,0,0,0,0,0,0,YES,0,0,0,0,0,YES,0,0,YES, , , ,YES,0,0,0,YES,YES,0,0,0,0,0,YES,YES,0,0,0,0,0,0,0,YES,YES,0,0,0,0,YES,YES,YES,0,0,YES,0,0,0,YES,YES,0,0,0,0,0,YES,YES, , , ,YES,YES,YES,YES,YES,YES,0,YES,0,0,YES,0,0,YES,YES,YES,0,YES,YES,YES,YES,YES,YES,YES,0,0,0,0,0,YES,YES,0,0,YES,YES,YES,0,0,YES, , , ,0.0,YES,YES,0.0,YES,YES,0.0,YES,YES,0.0,0.0,0.0,0.0,0.0,YES,YES,0.0,YES, , , ,1,Kenya-2012,0,YES,0,YES,0,0,0,0,0,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,0
10520_24,10520,24,42,41,42,41,10520,5,51,Clinical Officer,YES, , ,YES,YES,YES,YES,YES,YES,0,0,YES,YES,YES,YES,YES,0,0,0,YES,0,0,0,0,YES,YES,YES,YES,0,0,0,YES,0,0,YES,YES,0,0,0,0,0,YES,YES,0,YES,YES,YES,0,0,0,YES, , , ,YES,YES,YES,YES,YES,YES,0,YES,0,0,0,0,0,0,0,0,YES,YES,YES,YES,0,YES,0,0,0,0,0,0,YES,YES,YES,YES,YES,0,0,0,0,0,0, , , ,YES,YES,0.0,0.0,YES,YES,0.0,0.0,0.0,0.0,YES,0.0,YES,YES,YES,0.0,YES,YES,0.0,0.0,0.0,0.0,YES,0.0,0.0,YES,YES,0.0,0.0,YES,0.0,0.0,0.0,0.0,YES,0.0,YES,0.0,YES,1.0,YES,0.0,YES,0.0,0.0,0.0, , , ,YES,YES,YES,YES,0,0,YES,YES,0,YES,YES,YES,0,0,0,YES,YES,YES,0,0,0,YES,YES,YES,0,0,0,0,0,YES,0,YES,YES,0,0,0,YES,0,0,YES,0,0,YES,0,YES,YES, , , ,YES,YES,0,0,YES,0,0,YES,YES,0,0,YES,YES,0,YES,YES,0,YES,YES,0,YES,0,0,0,0,0,YES,YES,YES,0,YES,0,YES,0,0,0,0,0,0,0,0,0,0,0, , , ,YES,YES,YES,YES,0,YES,0,0,0,0,0,0,0,0,YES,YES,YES,0,YES,YES,0,YES,YES,YES,0,0,0,0,0,YES,YES,YES,0,YES,0,0,0,0,0, , , ,YES,0.0,0.0,0.0,YES,0.0,0.0,0.0,YES,YES,YES,YES,0.0,0.0,0.0,0.0,YES,0.0, , , ,1,Kenya-2012,YES,YES,0,0,0,YES,0,0,0,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,0
10520_51,10520,51,42,41,42,41,10520,5,51,Clinical Officer,YES, , ,YES,YES,YES,YES,YES,YES,0,0,YES,YES,0,YES,0,0,0,0,0,0,0,0,YES,YES,YES,YES,YES,0,0,0,0,0,0,YES,YES,YES,0,0,0,0,YES,YES,0,YES,YES,YES,0,0,0,YES, , , ,YES,YES,YES,YES,0,YES,0,YES,0,0,0,YES,0,0,0,0,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0,YES,YES,YES,YES,YES,YES,0,YES,0,0,YES, , , ,0.0,0.0,0.0,0.0,YES,YES,0.0,0.0,0.0,0.0,YES,0.0,YES,YES,YES,0.0,YES,YES,0.0,YES,0.0,0.0,0.0,0.0,0.0,YES,YES,YES,0.0,YES,0.0,0.0,0.0,0.0,YES,0.0,YES,0.0,YES,1.0,YES,0.0,YES,YES,0.0,YES, , , ,YES,YES,YES,YES,YES,YES,YES,0,0,YES,YES,YES,0,0,0,YES,YES,YES,0,0,0,YES,YES,YES,YES,YES,YES,0,0,YES,YES,0,0,0,YES,0,YES,0,0,YES,0,0,YES,0,YES,0, , , ,YES,YES,0,0,YES,YES,YES,YES,0,0,YES,0,0,0,0,0,0,0,0,0,YES,YES,0,0,0,0,YES,YES,YES,0,0,YES,0,0,0,YES,YES,0,0,0,0,0,0,YES, , , ,YES,YES,YES,YES,0,YES,0,0,0,0,0,0,0,0,YES,YES,YES,YES,YES,YES,0,YES,YES,YES,YES,YES,0,0,0,YES,YES,YES,0,YES,YES,YES,0,0,YES, , , ,YES,YES,0.0,YES,YES,YES,YES,YES,YES,YES,YES,0.0,0.0,0.0,YES,YES,0.0,0.0, , , ,1,Kenya-2012,YES,YES,YES,YES,YES,0,0,0,0,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,Did vignette,0
