fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2q5_c,m2q6_hr,m2q6_mn,m2q7_hr,m2q7_mn,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq1,m2sbq3,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13,m2sbq14
373,9,11-50,11-50,5 or less,803,7,50,7,13,9,Other,Secondary,Certificate,Female,25-34,Yes,Yes,,Yes,Yes,10.0,9.0,Other,Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
373,10,11-50,11-50,5 or less,803,7,50,7,13,10,Other,Secondary,Certificate,Female,25-34,Yes,No,Training/seminar/meeting,Yes,,6.0,10.0,Other,Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
373,11,11-50,11-50,5 or less,803,7,50,7,13,11,Other,Primary,None,Female,35-44,No,No,Outreach,Yes,,1.0,11.0,Other,Primary,None,Before 1990,Female,35-44,Yes,,Consultation/visiting patient,No
373,12,11-50,11-50,5 or less,803,7,50,7,13,12,Other,Primary,None,Female,35-44,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
373,13,11-50,11-50,5 or less,803,7,50,7,13,13,Other,Primary,None,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
373,14,11-50,11-50,5 or less,803,7,50,7,13,14,Other,Primary,None,Female,35-44,No,Yes,,Yes,,3.0,14.0,Other,Primary,None,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
373,15,11-50,11-50,5 or less,803,7,50,7,13,15,Other,Primary,None,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
373,16,11-50,11-50,5 or less,803,7,50,7,13,16,Other,Secondary,None,Female,45 or older,No,Yes,,Yes,,5.0,16.0,Other,Secondary,None,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,Yes
373,17,11-50,11-50,5 or less,803,7,50,7,13,17,Other,Primary,Certificate,Male,45 or older,No,No,Outreach,Yes,,9.0,17.0,Other,Primary,Certificate,Before 1990,Male,45 or older,No,Outreach,,
373,18,11-50,11-50,5 or less,803,7,50,7,13,18,Other,Primary,None,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
375,1,11-50,11-50,5 or less,803,15,30,15,56,1,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,4.0,1.0,Clinical Officer,Secondary,Diploma,In the 1990s,Male,45 or older,Yes,,Paperwork/reports,No
375,2,11-50,11-50,5 or less,803,15,30,15,56,2,Nurse,Secondary,Diploma,Female,35-44,No,No,"On call (pre on call, post on call)",Yes,,9.0,2.0,Nurse,Secondary,Diploma,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
375,3,11-50,11-50,5 or less,803,15,30,15,56,3,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,1.0,3.0,Other,Primary,Certificate,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,Yes
375,4,11-50,11-50,5 or less,803,15,30,15,56,4,Other,Secondary,Certificate,Female,Younger than 25,No,No,"On call (pre on call, post on call)",Yes,,3.0,4.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,No
375,5,11-50,11-50,5 or less,803,15,30,15,56,5,Other,Secondary,Certificate,Female,Younger than 25,No,No,Official mission,Yes,,8.0,5.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,No
375,6,11-50,11-50,5 or less,803,15,30,15,56,6,Other,Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,10.0,6.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
375,7,11-50,11-50,5 or less,803,15,30,15,56,7,Other,Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,5.0,7.0,Other,Secondary,Certificate,In the 1990s,Female,25-34,Yes,,Consultation/visiting patient,No
375,8,11-50,11-50,5 or less,803,15,30,15,56,8,Other,Secondary,Certificate,Male,45 or older,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
375,9,11-50,11-50,5 or less,803,15,30,15,56,9,Other,Secondary,Certificate,Male,35-44,No,No,"On call (pre on call, post on call)",Yes,,2.0,9.0,Other,Secondary,Certificate,In the 1990s,Male,35-44,No,Sickness/maternity,,
375,10,11-50,11-50,5 or less,803,15,30,15,56,10,Other,Primary,None,Male,45 or older,No,No,"On call (pre on call, post on call)",Yes,,7.0,10.0,Other,Primary,None,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,No
375,11,11-50,11-50,5 or less,803,15,30,15,56,11,Other,Primary,None,Female,45 or older,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
375,12,11-50,11-50,5 or less,803,15,30,15,56,12,Other,Secondary,Certificate,Female,25-34,No,No,Official mission,Yes,,6.0,12.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
375,13,11-50,11-50,5 or less,803,15,30,15,56,13,Other,Secondary,Certificate,Male,35-44,No,No,Training/seminar/meeting,No,,,,,,,,,,,,,
376,1,6-10,6-10,5 or less,803,15,17,15,25,1,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,No,"On call (pre on call, post on call)",Yes,,1.0,1.0,Clinical Officer,Secondary,Diploma,After 2000,Male,35-44,No,Outreach,,
376,2,6-10,6-10,5 or less,803,15,17,15,25,2,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,2.0,2.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
376,3,6-10,6-10,5 or less,803,15,17,15,25,3,Nurse,Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,3.0,3.0,Nurse,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Other,Yes
376,4,6-10,6-10,5 or less,803,15,17,15,25,4,Nurse,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,4.0,4.0,Nurse,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
376,5,6-10,6-10,5 or less,803,15,17,15,25,5,Other,Primary,Certificate,Female,45 or older,Yes,Yes,,Yes,Yes,5.0,5.0,Other,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Other,No
376,6,6-10,6-10,5 or less,803,15,17,15,25,6,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,6.0,6.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
377,1,11-50,11-50,5 or less,803,9,15,10,6,1,Doctor,Post-Secondary,Advanced,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,
377,2,11-50,11-50,5 or less,803,9,15,10,6,2,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,No,"On call (pre on call, post on call)",Yes,,9.0,2.0,Clinical Officer,Secondary,Diploma,Before 1990,Male,45 or older,No,"On call (pre on call, post on call)",,
377,3,11-50,11-50,5 or less,803,9,15,10,6,3,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,Yes,,Yes,Yes,3.0,3.0,Clinical Officer,Secondary,Diploma,After 2000,Male,35-44,Yes,,Consultation/visiting patient,No
377,4,11-50,11-50,5 or less,803,9,15,10,6,4,Clinical Officer,Secondary,Diploma,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
377,5,11-50,11-50,5 or less,803,9,15,10,6,5,Other,Secondary,Certificate,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
377,6,11-50,11-50,5 or less,803,9,15,10,6,6,Clinical Officer,Primary,Certificate,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
377,7,11-50,11-50,5 or less,803,9,15,10,6,7,Nurse,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
377,8,11-50,11-50,5 or less,803,9,15,10,6,8,Other,Primary,None,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
377,9,11-50,11-50,5 or less,803,9,15,10,6,9,Other,Primary,None,Male,45 or older,No,No,"On call (pre on call, post on call)",Yes,,1.0,9.0,Other,Primary,None,In the 1990s,Male,45 or older,Yes,,Other,No
377,10,11-50,11-50,5 or less,803,9,15,10,6,10,Nurse,Primary,Certificate,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
377,11,11-50,11-50,5 or less,803,9,15,10,6,11,Other,Primary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
377,12,11-50,11-50,5 or less,803,9,15,10,6,12,Other,Primary,Certificate,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
377,13,11-50,11-50,5 or less,803,9,15,10,6,13,Other,Primary,None,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
377,14,11-50,11-50,5 or less,803,9,15,10,6,14,Other,Primary,Certificate,Female,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
377,15,11-50,11-50,5 or less,803,9,15,10,6,15,Other,Primary,None,Female,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
377,16,11-50,11-50,5 or less,803,9,15,10,6,16,Other,Primary,Certificate,Female,Younger than 25,No,No,"On call (pre on call, post on call)",Yes,,4.0,16.0,Other,Primary,Certificate,After 2000,Female,Younger than 25,No,Sickness/maternity,,
377,17,11-50,11-50,5 or less,803,9,15,10,6,17,Other,Primary,Certificate,Female,Younger than 25,No,No,Authorised absence (permision/leave),Yes,,2.0,17.0,Other,Primary,Certificate,After 2000,Female,Younger than 25,No,Sickness/maternity,,
377,18,11-50,11-50,5 or less,803,9,15,10,6,18,Other,Primary,Certificate,Female,Younger than 25,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
377,19,11-50,11-50,5 or less,803,9,15,10,6,19,Other,Primary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,8.0,19.0,Other,Primary,Certificate,After 2000,Female,25-34,No,Outreach,,
377,20,11-50,11-50,5 or less,803,9,15,10,6,20,Other,Primary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
377,21,11-50,11-50,5 or less,803,9,15,10,6,21,Other,Primary,Certificate,Female,25-34,No,Yes,,Yes,,10.0,21.0,Other,Primary,Certificate,After 2000,Female,25-34,Yes,,Discussion with colleages/staff meeting,No
377,22,11-50,11-50,5 or less,803,9,15,10,6,22,Nurse,Secondary,Certificate,Male,25-34,No,No,Authorised absence (permision/leave),Yes,,5.0,22.0,Nurse,Secondary,Certificate,After 2000,Male,25-34,No,Non-authorised,,
377,23,11-50,11-50,5 or less,803,9,15,10,6,23,Other,Primary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
377,24,11-50,11-50,5 or less,803,9,15,10,6,24,Other,Primary,Certificate,Female,Younger than 25,No,Yes,,Yes,,7.0,24.0,Other,Primary,Certificate,After 2000,Female,Younger than 25,Yes,,Discussion with colleages/staff meeting,No
377,25,11-50,11-50,5 or less,803,9,15,10,6,25,Other,Primary,Certificate,Male,Younger than 25,No,No,Authorised absence (permision/leave),Yes,,6.0,25.0,Other,Primary,Certificate,After 2000,Male,Younger than 25,Yes,,Consultation/visiting patient,No
378,1,6-10,6-10,5 or less,803,14,18,14,39,1,Clinical Officer,Secondary,Diploma,Male,Younger than 25,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Diploma,After 2000,Male,Younger than 25,Yes,,Consultation/visiting patient,No
378,2,6-10,6-10,5 or less,803,14,18,14,39,2,Nurse,Secondary,Certificate,Male,25-34,No,No,"On call (pre on call, post on call)",Yes,,2.0,2.0,Nurse,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
378,3,6-10,6-10,5 or less,803,14,18,14,39,3,Other,Secondary,Certificate,Female,Younger than 25,No,No,Sickness/maternity,Yes,,3.0,3.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,No,"On call (pre on call, post on call)",,
378,4,6-10,6-10,5 or less,803,14,18,14,39,4,Other,Secondary,Certificate,Female,Younger than 25,No,No,"On call (pre on call, post on call)",Yes,,4.0,4.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,No,"On call (pre on call, post on call)",,
378,5,6-10,6-10,5 or less,803,14,18,14,39,5,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,5.0,5.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
378,6,6-10,6-10,5 or less,803,14,18,14,39,6,Other,Secondary,Certificate,Female,Younger than 25,No,No,Sickness/maternity,Yes,,6.0,6.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,No
378,7,6-10,6-10,5 or less,803,14,18,14,39,7,Other,Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,7.0,7.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,No
378,8,6-10,6-10,5 or less,803,14,18,14,39,8,Other,Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,8.0,8.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,No,"On call (pre on call, post on call)",,
379,1,Over 50,Over 50,Over 5,801,8,47,9,23,1,Doctor,Secondary,Advanced,Male,35-44,Yes,No,Official mission,No,,,,,,,,,,,,,
379,2,Over 50,Over 50,Over 5,801,8,47,9,23,2,Doctor,Secondary,Advanced,Male,35-44,Yes,Yes,,Yes,Yes,10.0,2.0,Doctor,Secondary,Advanced,After 2000,Male,35-44,No,"On call (pre on call, post on call)",,
379,3,Over 50,Over 50,Over 5,801,8,47,9,23,3,Doctor,Secondary,Advanced,Male,35-44,Yes,Yes,,Yes,Yes,1.0,3.0,Doctor,Secondary,Advanced,After 2000,Male,35-44,Yes,,Consultation/visiting patient,No
379,4,Over 50,Over 50,Over 5,801,8,47,9,23,4,Doctor,Secondary,Diploma,Male,35-44,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
379,5,Over 50,Over 50,Over 5,801,8,47,9,23,5,Doctor,Secondary,Advanced,Male,25-34,Yes,Yes,,Yes,No,4.0,5.0,Doctor,Secondary,Advanced,After 2000,Male,25-34,Yes,,Discussion with colleages/staff meeting,No
379,6,Over 50,Over 50,Over 5,801,8,47,9,23,6,Doctor,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,
379,7,Over 50,Over 50,Over 5,801,8,47,9,23,7,Doctor,Secondary,Diploma,Female,35-44,Yes,Yes,,No,No,,,,,,,,,,,,
379,8,Over 50,Over 50,Over 5,801,8,47,9,23,8,Doctor,Secondary,Diploma,Male,45 or older,Yes,No,Training/seminar/meeting,No,,,,,,,,,,,,,
379,9,Over 50,Over 50,Over 5,801,8,47,9,23,9,Doctor,Secondary,Advanced,Female,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
379,10,Over 50,Over 50,Over 5,801,8,47,9,23,10,Doctor,Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,
379,11,Over 50,Over 50,Over 5,801,8,47,9,23,11,Doctor,Secondary,Diploma,Female,35-44,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
379,12,Over 50,Over 50,Over 5,801,8,47,9,23,12,Doctor,Secondary,Diploma,Male,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
379,13,Over 50,Over 50,Over 5,801,8,47,9,23,13,Doctor,Secondary,Diploma,Male,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
379,14,Over 50,Over 50,Over 5,801,8,47,9,23,14,Doctor,Secondary,Diploma,Female,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,
379,15,Over 50,Over 50,Over 5,801,8,47,9,23,15,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
379,16,Over 50,Over 50,Over 5,801,8,47,9,23,16,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,2.0,16.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,No,Non-authorised,,
379,17,Over 50,Over 50,Over 5,801,8,47,9,23,17,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
379,18,Over 50,Over 50,Over 5,801,8,47,9,23,18,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
379,19,Over 50,Over 50,Over 5,801,8,47,9,23,19,Clinical Officer,Secondary,Diploma,Female,35-44,Yes,Yes,,Yes,Yes,9.0,19.0,Clinical Officer,Secondary,Diploma,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
379,20,Over 50,Over 50,Over 5,801,8,47,9,23,20,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
379,21,Over 50,Over 50,Over 5,801,8,47,9,23,21,Nurse,Secondary,Advanced,Female,35-44,No,No,Official mission,No,,,,,,,,,,,,,
379,22,Over 50,Over 50,Over 5,801,8,47,9,23,22,Nurse,Secondary,Diploma,Male,25-34,No,Yes,,Yes,,3.0,22.0,Nurse,Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes
379,23,Over 50,Over 50,Over 5,801,8,47,9,23,23,Nurse,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
379,24,Over 50,Over 50,Over 5,801,8,47,9,23,24,Nurse,Secondary,Diploma,Male,25-34,No,No,"On call (pre on call, post on call)",Yes,,5.0,24.0,Nurse,Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
379,25,Over 50,Over 50,Over 5,801,8,47,9,23,25,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
379,26,Over 50,Over 50,Over 5,801,8,47,9,23,26,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
379,27,Over 50,Over 50,Over 5,801,8,47,9,23,27,Nurse,Secondary,Diploma,Male,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
379,28,Over 50,Over 50,Over 5,801,8,47,9,23,28,Other,Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
379,29,Over 50,Over 50,Over 5,801,8,47,9,23,29,Nurse,Secondary,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
379,30,Over 50,Over 50,Over 5,801,8,47,9,23,30,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
379,31,Over 50,Over 50,Over 5,801,8,47,9,23,31,Nurse,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
379,32,Over 50,Over 50,Over 5,801,8,47,9,23,32,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
379,33,Over 50,Over 50,Over 5,801,8,47,9,23,33,Other,Secondary,Certificate,Male,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
379,34,Over 50,Over 50,Over 5,801,8,47,9,23,34,Nurse,Secondary,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
379,35,Over 50,Over 50,Over 5,801,8,47,9,23,35,Nurse,Secondary,Diploma,Female,25-34,No,No,Outreach,No,,,,,,,,,,,,,
379,36,Over 50,Over 50,Over 5,801,8,47,9,23,36,Other,Primary,Certificate,Female,35-44,No,Yes,,Yes,,8.0,36.0,Other,Primary,Certificate,Before 1990,Female,35-44,No,Outreach,,
379,37,Over 50,Over 50,Over 5,801,8,47,9,23,37,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,7.0,37.0,Other,Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
379,38,Over 50,Over 50,Over 5,801,8,47,9,23,38,Other,Secondary,Certificate,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
379,39,Over 50,Over 50,Over 5,801,8,47,9,23,39,Other,Primary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
379,40,Over 50,Over 50,Over 5,801,8,47,9,23,40,Nurse,Secondary,Diploma,Male,25-34,No,Yes,,Yes,,6.0,40.0,Nurse,Secondary,Diploma,After 2000,Male,25-34,No,Sickness/maternity,,
379,41,Over 50,Over 50,Over 5,801,8,47,9,23,41,Nurse,Secondary,Diploma,Female,35-44,No,No,Sickness/maternity,No,,,,,,,,,,,,,
379,42,Over 50,Over 50,Over 5,801,8,47,9,23,42,Other,Primary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
379,43,Over 50,Over 50,Over 5,801,8,47,9,23,43,Other,Secondary,Diploma,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
379,44,Over 50,Over 50,Over 5,801,8,47,9,23,44,Other,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
379,45,Over 50,Over 50,Over 5,801,8,47,9,23,45,Other,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
379,46,Over 50,Over 50,Over 5,801,8,47,9,23,46,Other,Secondary,Certificate,Male,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
379,47,Over 50,Over 50,Over 5,801,8,47,9,23,47,Other,Secondary,Advanced,Male,35-44,No,No,Official mission,No,,,,,,,,,,,,,
379,48,Over 50,Over 50,Over 5,801,8,47,9,23,48,Other,Secondary,Advanced,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
379,49,Over 50,Over 50,Over 5,801,8,47,9,23,49,Other,Secondary,Diploma,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
379,50,Over 50,Over 50,Over 5,801,8,47,9,23,50,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
380,1,11-50,11-50,5 or less,803,8,13,8,47,1,Nurse,Secondary,Diploma,Female,35-44,Yes,Yes,,Yes,Yes,1.0,1.0,Nurse,Secondary,Diploma,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
380,2,11-50,11-50,5 or less,803,8,13,8,47,2,Doctor,Secondary,Advanced,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
380,3,11-50,11-50,5 or less,803,8,13,8,47,3,Doctor,Secondary,Advanced,Male,35-44,Yes,No,"On call (pre on call, post on call)",Yes,,5.0,3.0,Doctor,Secondary,Advanced,In the 1990s,Male,35-44,Yes,,Consultation/visiting patient,No
380,4,11-50,11-50,5 or less,803,8,13,8,47,4,Nurse,Secondary,Diploma,Female,35-44,No,No,"On call (pre on call, post on call)",Yes,,9.0,4.0,Nurse,Secondary,Diploma,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
380,5,11-50,11-50,5 or less,803,8,13,8,47,5,Nurse,Secondary,Diploma,Female,35-44,No,Yes,,Yes,,8.0,5.0,Nurse,Secondary,Diploma,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
380,6,11-50,11-50,5 or less,803,8,13,8,47,6,Nurse,Secondary,Diploma,Female,Younger than 25,No,Yes,,Yes,,7.0,6.0,Nurse,Secondary,Diploma,After 2000,Female,Younger than 25,No,"On call (pre on call, post on call)",,
380,7,11-50,11-50,5 or less,803,8,13,8,47,7,Nurse,Secondary,Diploma,Female,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
380,8,11-50,11-50,5 or less,803,8,13,8,47,8,Other,Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,4.0,8.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
380,9,11-50,11-50,5 or less,803,8,13,8,47,9,Other,Secondary,Certificate,Male,Younger than 25,No,Yes,,Yes,,10.0,9.0,Other,Secondary,Certificate,After 2000,Male,Younger than 25,No,"On call (pre on call, post on call)",,
380,10,11-50,11-50,5 or less,803,8,13,8,47,10,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
380,11,11-50,11-50,5 or less,803,8,13,8,47,11,Other,Secondary,None,Female,Younger than 25,No,Yes,,Yes,,6.0,11.0,Other,Secondary,None,After 2000,Female,Younger than 25,No,"On call (pre on call, post on call)",,
380,12,11-50,11-50,5 or less,803,8,13,8,47,12,Other,Primary,None,Female,35-44,No,Yes,,Yes,,2.0,12.0,Other,Primary,None,In the 1990s,Female,35-44,Yes,,Consultation/visiting patient,No
380,13,11-50,11-50,5 or less,803,8,13,8,47,13,Other,Primary,None,Female,45 or older,No,Yes,,Yes,,3.0,13.0,Other,Primary,None,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,No
381,1,11-50,11-50,5 or less,803,8,37,9,19,1,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,No,Training/seminar/meeting,No,,,,,,,,,,,,,
381,2,11-50,11-50,5 or less,803,8,37,9,19,2,Clinical Officer,Secondary,Certificate,Female,25-34,Yes,No,Official mission,Yes,,6.0,2.0,Clinical Officer,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes
381,3,11-50,11-50,5 or less,803,8,37,9,19,3,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,Yes,,5.0,3.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
381,4,11-50,11-50,5 or less,803,8,37,9,19,4,Nurse,Secondary,Certificate,Male,35-44,No,No,Authorised absence (permision/leave),Yes,,7.0,4.0,Nurse,Secondary,Certificate,After 2000,Male,35-44,Yes,,Consultation/visiting patient,No
381,5,11-50,11-50,5 or less,803,8,37,9,19,5,Nurse,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,10.0,5.0,Nurse,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
381,6,11-50,11-50,5 or less,803,8,37,9,19,6,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,9.0,6.0,Other,Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
381,7,11-50,11-50,5 or less,803,8,37,9,19,7,Other,Primary,Certificate,Female,35-44,No,Yes,,Yes,,2.0,7.0,Other,Primary,Certificate,In the 1990s,Female,35-44,No,Outreach,,
381,8,11-50,11-50,5 or less,803,8,37,9,19,8,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
381,9,11-50,11-50,5 or less,803,8,37,9,19,9,Other,Secondary,Certificate,Male,35-44,No,No,Training/seminar/meeting,Yes,,4.0,9.0,Other,Secondary,Certificate,In the 1990s,Male,35-44,Yes,,Laboratory/investigations/X-ray,No
381,10,11-50,11-50,5 or less,803,8,37,9,19,10,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,Yes,,3.0,10.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
381,11,11-50,11-50,5 or less,803,8,37,9,19,11,Nurse,Secondary,Certificate,Female,25-34,No,No,Official mission,Yes,,8.0,11.0,Nurse,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
381,12,11-50,11-50,5 or less,803,8,37,9,19,12,Nurse,Secondary,Certificate,Female,25-34,No,No,Official mission,Yes,,1.0,12.0,Nurse,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
381,13,11-50,11-50,5 or less,803,8,37,9,19,13,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
381,14,11-50,11-50,5 or less,803,8,37,9,19,14,Nurse,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
381,15,11-50,11-50,5 or less,803,8,37,9,19,15,Nurse,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
