fac_id,staff_id,id11,m2saq2,m2saq3,m2saq1,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq14_autre,m2saq15,m2saq16,suite60,m2sa_selection10,m2sa_selection,m2sa_dispo,m2sa_dispolib,m2sa_q7_2,m2sbq1,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq12_autre,m2sbq13,m2sbq14
353,3.0,353,5 or less,5 or less,6-10,3.0,Other,Secondary,None,femme,45 or older,non,oui,,,oui,,T,,,,,Other,3.0,Other,Secondary,None,After 2000,femme,45 or older,oui,,,autre,oui
354,1.0,354,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,femme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,discussion avec collegues/reunion/staff,non
354,2.0,354,5 or less,5 or less,5 or less,2.0,Other,Secondary,,femme,25-34,non,oui,,,oui,,T,,,,,Other,2.0,Other,Secondary,,After 2000,femme,25-34,oui,,,discussion avec collegues/reunion/staff,oui
355,1.0,355,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,In the 1990s,homme,45 or older,oui,,,consultation/visite de malade,non
355,2.0,355,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,femme,Younger than 25,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,femme,Younger than 25,oui,,,autre,oui
355,3.0,355,5 or less,5 or less,5 or less,3.0,Other,Secondary,None,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
356,1.0,356,6-10,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,femme,45 or older,oui,,,recherche des informations/ formation,oui
356,2.0,356,6-10,5 or less,6-10,2.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,oui
356,3.0,356,6-10,5 or less,6-10,3.0,Doctor,Post-Secondary,Advanced,femme,35-44,oui,non,absence autorisee (permission/conge),,oui,,T,,3.0,tsy eo,Tsy eo,Doctor,3.0,Doctor,Post-Secondary,Advanced,,femme,35-44,non,absence autorisee (permission/conge),,,
356,4.0,356,6-10,5 or less,6-10,4.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,discussion avec collegues/reunion/staff,oui
356,5.0,356,6-10,5 or less,6-10,5.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,consultation/visite de malade,oui
356,6.0,356,6-10,5 or less,6-10,6.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,discussion avec collegues/reunion/staff,oui
356,7.0,356,6-10,5 or less,6-10,7.0,Other,Secondary,None,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
357,1.0,357,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,homme,45 or older,oui,,,consultation/visite de malade,oui
357,2.0,357,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,homme,35-44,non,non,absence autorisee (permission/conge),,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,,homme,35-44,non,mission officielle,,,
357,3.0,357,5 or less,5 or less,5 or less,3.0,Nurse,Post-Secondary,Diploma,homme,35-44,non,non,mission officielle,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,,homme,35-44,non,"repos de garde (pre-garde, sortie de garde)",,,
358,1.0,358,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,femme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,consultation/visite de malade,non
358,2.0,358,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,femme,25-34,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,consultation/visite de malade,non
359,1.0,359,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,consultation/visite de malade,non
359,2.0,359,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,femme,25-34,oui,oui,,,oui,,T,,2.0,tsy afaka,Tsy afaka,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,consultation/visite de malade,non
360,1.0,360,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,discussion avec collegues/reunion/staff,non
361,1.0,361,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,consultation/visite de malade,non
361,2.0,361,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,femme,25-34,oui,non,formation/seminaire/reunion,,oui,,T,,2.0,tsy eo,Tsy eo,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,consultation/visite de malade,non
361,3.0,361,5 or less,5 or less,5 or less,3.0,Other,Secondary,,homme,45 or older,non,oui,,,oui,,T,,,,,Other,3.0,Other,Secondary,,After 2000,homme,45 or older,oui,,,autre,oui
362,1.0,362,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,consultation/visite de malade,non
362,2.0,362,5 or less,5 or less,5 or less,2.0,Other,Primary,None,homme,45 or older,non,oui,,,oui,,T,,,,,Other,2.0,Other,Primary,None,In the 1990s,homme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,oui
363,1.0,363,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,femme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,,femme,35-44,non,absence autorisee (permission/conge),,,
363,2.0,363,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,femme,25-34,oui,non,maladie/maternite,,oui,,T,,2.0,tsy eo,Tsy eo,Nurse,2.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,absence autorisee (permission/conge),,,
364,1.0,364,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,femme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,femme,25-34,non,formation/seminaire/reunion,,,
364,2.0,364,5 or less,5 or less,5 or less,2.0,Other,Post-Secondary,Certificate,femme,45 or older,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Other,2.0,Other,Post-Secondary,Certificate,,femme,45 or older,non,maladie/maternite,,,
364,3.0,364,5 or less,5 or less,5 or less,3.0,Other,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Other,3.0,Other,Post-Secondary,Diploma,,femme,25-34,non,absence autorisee (permission/conge),,,
365,1.0,365,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
365,2.0,365,5 or less,5 or less,5 or less,2.0,Other,Post-Secondary,Advanced,femme,25-34,non,non,absence autorisee (permission/conge),,oui,,T,,,,,Other,2.0,Other,Post-Secondary,Advanced,,femme,25-34,non,"repos de garde (pre-garde, sortie de garde)",,,
365,3.0,365,5 or less,5 or less,5 or less,3.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,traitement de dossiers/elaboration de rapports,non
366,1.0,366,5 or less,5 or less,5 or less,1.0,Other,Secondary,None,femme,45 or older,non,oui,,,oui,,T,,,,,Other,1.0,Other,Secondary,None,After 2000,femme,45 or older,oui,,,autre,oui
366,2.0,366,5 or less,5 or less,5 or less,2.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
367,1.0,367,5 or less,5 or less,5 or less,1.0,Other,Secondary,Certificate,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Other,1.0,Other,Secondary,Certificate,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
368,1.0,368,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
368,2.0,368,5 or less,5 or less,5 or less,2.0,Other,Secondary,Certificate,femme,35-44,non,oui,,,oui,,T,,,,,Other,2.0,Other,Secondary,Certificate,After 2000,femme,35-44,oui,,,discussion avec collegues/reunion/staff,oui
369,1.0,369,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,,homme,45 or older,non,formation/seminaire/reunion,,,
369,2.0,369,5 or less,5 or less,5 or less,2.0,Other,Primary,None,femme,45 or older,non,oui,,,oui,,T,,,,,Other,2.0,Other,Primary,None,,femme,45 or older,non,absence autorisee (permission/conge),,,
370,1.0,370,5 or less,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,non,formation/seminaire/reunion,,,
370,2.0,370,5 or less,5 or less,6-10,2.0,Nurse,Post-Secondary,Diploma,femme,25-34,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,traitement de dossiers/elaboration de rapports,non
370,3.0,370,5 or less,5 or less,6-10,3.0,Doctor,Post-Secondary,Advanced,femme,25-34,non,oui,,,oui,,T,,,,,Doctor,3.0,Doctor,Post-Secondary,Advanced,After 2000,femme,25-34,oui,,,discussion avec collegues/reunion/staff,non
370,4.0,370,5 or less,5 or less,6-10,4.0,Other,Primary,None,femme,25-34,non,oui,,,oui,,T,,,,,Other,4.0,Other,Primary,None,After 2000,femme,25-34,oui,,,discussion avec collegues/reunion/staff,oui
371,1.0,371,5 or less,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,homme,25-34,oui,non,absence autorisee (permission/conge),,oui,,T,,1.0,tsy eo,Tsy eo,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,25-34,oui,,,discussion avec collegues/reunion/staff,non
371,2.0,371,5 or less,5 or less,6-10,2.0,Nurse,Post-Secondary,Diploma,homme,25-34,oui,oui,,,oui,oui,T,1.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,traitement de dossiers/elaboration de rapports,non
371,3.0,371,5 or less,5 or less,6-10,3.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,consultation/visite de malade,non
371,4.0,371,5 or less,5 or less,6-10,4.0,Other,Post-Secondary,None,femme,35-44,non,oui,,,oui,,T,,,,,Other,4.0,Other,Post-Secondary,None,After 2000,femme,35-44,oui,,,discussion avec collegues/reunion/staff,oui
372,1.0,372,5 or less,5 or less,6-10,1.0,Nurse,Post-Secondary,Diploma,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,In the 1990s,homme,45 or older,oui,,,consultation/visite de malade,non
372,2.0,372,5 or less,5 or less,6-10,2.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,In the 1990s,femme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,non
372,3.0,372,5 or less,5 or less,6-10,3.0,Other,Post-Secondary,Certificate,femme,45 or older,non,oui,,,oui,,T,,,,,Other,3.0,Other,Post-Secondary,Certificate,After 2000,femme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,non
373,1.0,373,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,femme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,autre (a preciser),,,
373,2.0,373,5 or less,5 or less,5 or less,2.0,Other,Secondary,None,femme,45 or older,non,oui,,,oui,,T,,,,,Other,2.0,Other,Secondary,None,,femme,45 or older,non,autre (a preciser),,,
374,1.0,374,5 or less,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,non,formation/seminaire/reunion,,,
374,2.0,374,5 or less,5 or less,6-10,2.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,"repos de garde (pre-garde, sortie de garde)",,,
374,3.0,374,5 or less,5 or less,6-10,3.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,"repos de garde (pre-garde, sortie de garde)",,,
375,1.0,375,5 or less,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,,T,,1.0,tsy afaka,Tsy afaka,Doctor,1.0,Doctor,Post-Secondary,Advanced,In the 1990s,femme,45 or older,oui,,,consultation/visite de malade,non
375,2.0,375,5 or less,5 or less,6-10,2.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,,femme,35-44,non,absence autorisee (permission/conge),,,
375,3.0,375,5 or less,5 or less,6-10,3.0,Nurse,Post-Secondary,Diploma,homme,45 or older,non,non,autre (a preciser),RHF MISY OPERATION ANTSOINA,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,,homme,45 or older,non,autre (a preciser),,,
375,4.0,375,5 or less,5 or less,6-10,4.0,Nurse,Post-Secondary,Diploma,homme,45 or older,non,non,autre (a preciser),RHF MISY OPERATION ANTSOINA,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,,homme,45 or older,non,autre (a preciser),,,
375,5.0,375,5 or less,5 or less,6-10,5.0,Nurse,Post-Secondary,Diploma,homme,35-44,non,non,autre (a preciser),RHF MISY OPERATION ANTSOINA,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,,homme,35-44,non,autre (a preciser),,,
376,1.0,376,6-10,5 or less,11-50,1.0,Doctor,Post-Secondary,Advanced,femme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,femme,35-44,non,maladie/maternite,,,
376,2.0,376,6-10,5 or less,11-50,2.0,Nurse,Post-Secondary,Diploma,femme,35-44,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,,femme,35-44,non,"repos de garde (pre-garde, sortie de garde)",,,
376,3.0,376,6-10,5 or less,11-50,3.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,"repos de garde (pre-garde, sortie de garde)",,,
376,4.0,376,6-10,5 or less,11-50,4.0,Doctor,Post-Secondary,Advanced,femme,35-44,oui,non,absence autorisee (permission/conge),,oui,,T,,3.0,tsy eo,Tsy eo,Doctor,4.0,Doctor,Post-Secondary,Advanced,After 2000,femme,35-44,oui,,,consultation/visite de malade,non
376,5.0,376,6-10,5 or less,11-50,5.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,discussion avec collegues/reunion/staff,non
376,6.0,376,6-10,5 or less,11-50,6.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,"repos de garde (pre-garde, sortie de garde)",,,
376,7.0,376,6-10,5 or less,11-50,7.0,Nurse,Post-Secondary,Diploma,homme,35-44,non,oui,,,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,,homme,35-44,non,"repos de garde (pre-garde, sortie de garde)",,,
376,8.0,376,6-10,5 or less,11-50,8.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,discussion avec collegues/reunion/staff,non
376,9.0,376,6-10,5 or less,11-50,9.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,"repos de garde (pre-garde, sortie de garde)",,,
376,10.0,376,6-10,5 or less,11-50,10.0,Other,Post-Secondary,Certificate,femme,45 or older,non,oui,,,oui,,T,,,,,Other,10.0,Other,Post-Secondary,Certificate,After 2000,femme,45 or older,oui,,,recherche des informations/ formation,oui
377,1.0,377,11-50,5 or less,11-50,1.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,,T,,1.0,tsy afaka,Tsy afaka,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,femme,45 or older,oui,,,discussion avec collegues/reunion/staff,oui
377,2.0,377,11-50,5 or less,11-50,2.0,Doctor,Post-Secondary,Advanced,femme,35-44,oui,oui,,,oui,,T,,2.0,tsy afaka,Tsy afaka,Doctor,2.0,Doctor,Post-Secondary,Advanced,,femme,35-44,non,mission officielle,,,
377,3.0,377,11-50,5 or less,11-50,3.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,,T,,3.0,tsy afaka,Tsy afaka,Doctor,3.0,Doctor,Post-Secondary,Advanced,,femme,45 or older,non,absence autorisee (permission/conge),,,
377,4.0,377,11-50,5 or less,11-50,4.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,4.0,eny,Eny,Doctor,4.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
377,5.0,377,11-50,5 or less,11-50,5.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,femme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,non
377,6.0,377,11-50,5 or less,11-50,6.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,discussion avec collegues/reunion/staff,non
377,7.0,377,11-50,5 or less,11-50,7.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,consultation/visite de malade,non
377,8.0,377,11-50,5 or less,11-50,8.0,Other,Post-Secondary,Certificate,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
377,9.0,377,11-50,5 or less,11-50,9.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
377,10.0,377,11-50,5 or less,11-50,10.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
377,11.0,377,11-50,5 or less,11-50,11.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,absence autorisee (permission/conge),,,
377,12.0,377,11-50,5 or less,11-50,12.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,In the 1990s,femme,45 or older,oui,,,discussion avec collegues/reunion/staff,non
377,13.0,377,11-50,5 or less,11-50,13.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,10.0,Nurse,Post-Secondary,Diploma,,femme,35-44,non,absence autorisee (permission/conge),,,
378,1.0,378,6-10,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,,T,,1.0,tsy afaka,Tsy afaka,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
378,2.0,378,6-10,5 or less,6-10,2.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,traitement de dossiers/elaboration de rapports,non
378,3.0,378,6-10,5 or less,6-10,3.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,oui,T,1.0,2.0,eny,Eny,Doctor,3.0,Doctor,Post-Secondary,Advanced,After 2000,femme,45 or older,oui,,,consultation/visite de malade,non
378,4.0,378,6-10,5 or less,6-10,4.0,Other,Post-Secondary,Advanced,homme,35-44,non,oui,,,oui,,T,,,,,Other,4.0,Other,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
378,5.0,378,6-10,5 or less,6-10,5.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,femme,45 or older,oui,,,discussion avec collegues/reunion/staff,non
378,6.0,378,6-10,5 or less,6-10,6.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,discussion avec collegues/reunion/staff,non
378,7.0,378,6-10,5 or less,6-10,7.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,,femme,35-44,non,formation/seminaire/reunion,,,
378,8.0,378,6-10,5 or less,6-10,8.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,,femme,35-44,non,formation/seminaire/reunion,,,
379,1.0,379,11-50,Over 5,11-50,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,,T,,1.0,tsy afaka,Tsy afaka,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
379,2.0,379,11-50,Over 5,11-50,2.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,oui,T,1.0,2.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,femme,45 or older,oui,,,consultation/visite de malade,non
379,3.0,379,11-50,Over 5,11-50,3.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,oui,T,2.0,3.0,eny,Eny,Doctor,3.0,Doctor,Post-Secondary,Advanced,After 2000,femme,45 or older,oui,,,consultation/visite de malade,non
379,4.0,379,11-50,Over 5,11-50,4.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,,T,,4.0,tsy afaka,Tsy afaka,Doctor,4.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
379,5.0,379,11-50,Over 5,11-50,5.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
379,6.0,379,11-50,Over 5,11-50,6.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
379,7.0,379,11-50,Over 5,11-50,7.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
379,8.0,379,11-50,Over 5,11-50,8.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
379,9.0,379,11-50,Over 5,11-50,9.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
379,10.0,379,11-50,Over 5,11-50,10.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
379,11.0,379,11-50,Over 5,11-50,11.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
379,12.0,379,11-50,Over 5,11-50,12.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
379,13.0,379,11-50,Over 5,11-50,13.0,Other,Secondary,Certificate,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
379,14.0,379,11-50,Over 5,11-50,14.0,Other,Secondary,Certificate,femme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
380,1.0,380,5 or less,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,femme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,femme,25-34,oui,,,discussion avec collegues/reunion/staff,non
380,2.0,380,5 or less,5 or less,6-10,2.0,Nurse,Post-Secondary,Diploma,femme,45 or older,oui,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,2.0,tsy eo,Tsy eo,Nurse,2.0,Nurse,Post-Secondary,Diploma,,femme,45 or older,non,absence autorisee (permission/conge),,,
380,3.0,380,5 or less,5 or less,6-10,3.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,discussion avec collegues/reunion/staff,non
