fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq0,m2sbq2,m2sbq4,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13
90510,2,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,Yes,,No,,11.0,29.0,Nurse,,Diploma,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
90510,3,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,No,Yes,,No,,11.0,40.0,Clinical Officer,Secondary,Diploma,After 2000,Female,35-44,Yes,,Marcando testes ou consultas,No
90510,4,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,Younger than 25,No,Yes,,Yes,,11.0,9.0,Nurse,,Diploma,After 2000,Female,25-34,No,Training/seminar/meeting,,
90510,5,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,Yes,,No,,11.0,48.0,Other,Secondary,99.0,After 2000,Female,25-34,Yes,,Escrever uma receita,No
90510,6,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Female,35-44,Yes,Yes,,No,Yes,11.0,43.0,Clinical Officer,Secondary,Diploma,After 2000,Female,25-34,Yes,,A interpretar trabalho de laboratório ou radiografias,No
90510,7,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Male,25-34,Yes,No,Authorised absence (permision/leave),Yes,,11.0,7.0,Clinical Officer,Post-Secondary,Advanced,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),No
90510,8,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Male,45 or older,No,No,Training/seminar/meeting,No,,11.0,32.0,Clinical Officer,Secondary,Diploma,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
90510,9,Over 50,Over 50,Over 5,Nurse,,Diploma,Female,25-34,No,No,Training/seminar/meeting,Yes,,11.0,16.0,Nurse,,Diploma,After 2000,Male,35-44,No,Training/seminar/meeting,,
90510,10,Over 50,Over 50,Over 5,Nurse,,Diploma,Female,35-44,No,Yes,,No,,11.0,4.0,Clinical Officer,Secondary,Diploma,After 2000,Male,Younger than 25,Yes,,Em consulta (cuidados presenciais),Yes
90510,11,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,45 or older,No,Yes,,No,,11.0,1.0,Doctor,Post-Secondary,99.0,After 2000,Male,25-34,No,Official mission,,
90510,12,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
90510,13,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
90510,14,Over 50,Over 50,Over 5,Nurse,,Diploma,Female,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
90510,15,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,,,,,,,,,,,,
90510,16,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,35-44,No,No,Training/seminar/meeting,Yes,,,,,,,,,,,,,
90510,17,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
90510,18,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
90510,19,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
90510,20,Over 50,Over 50,Over 5,Nurse,,Diploma,Female,25-34,No,No,Training/seminar/meeting,No,,,,,,,,,,,,,
90510,21,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
90510,22,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,25-34,No,No,Training/seminar/meeting,No,,,,,,,,,,,,,
90510,23,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
90510,24,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
90510,25,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
90510,26,Over 50,Over 50,Over 5,Nurse,,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
90510,27,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
90510,28,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,No,Training/seminar/meeting,No,,,,,,,,,,,,,
90510,29,Over 50,Over 50,Over 5,Nurse,,Diploma,Female,25-34,No,Yes,,Yes,,,,,,,,,,,,,
90510,30,Over 50,Over 50,Over 5,Nurse,,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
90510,31,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
90510,32,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,No,No,Training/seminar/meeting,Yes,,,,,,,,,,,,,
90510,33,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
90510,34,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
90510,35,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,No,Training/seminar/meeting,No,,,,,,,,,,,,,
90510,36,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
90510,37,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,35-44,No,No,Sickness/maternity,No,,,,,,,,,,,,,
90510,38,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
90510,39,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,No,Training/seminar/meeting,No,,,,,,,,,,,,,
90510,40,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,35-44,No,Yes,,Yes,,,,,,,,,,,,,
90510,41,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
90510,42,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
90510,43,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,No,Yes,,Yes,,,,,,,,,,,,,
90510,44,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Male,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
90510,45,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
90510,46,Over 50,Over 50,Over 5,Other,,99,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
90510,47,Over 50,Over 50,Over 5,Other,,99,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
90510,48,Over 50,Over 50,Over 5,Other,Secondary,99,Female,25-34,No,Yes,,Yes,,,,,,,,,,,,,
90510,49,Over 50,Over 50,Over 5,Other,Primary,99,Male,45 or older,No,No,Sickness/maternity,No,,,,,,,,,,,,,
90510,50,Over 50,Over 50,Over 5,Other,,99,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,1,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Male,45 or older,No,Yes,,Yes,,11.0,1.0,Nurse,Post-Secondary,Diploma,In the 1990s,Male,45 or older,Yes,,Em consulta (cuidados presenciais),No
91106,2,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,25-34,Yes,No,Official mission,Yes,,11.0,39.0,Nurse,Post-Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta com outro médico ou elemento do pessoal,No
91106,3,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,25-34,Yes,No,Official mission,No,,11.0,14.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,A interpretar trabalho de laboratório ou radiografias,No
91106,4,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Female,25-34,No,Yes,,No,,11.0,15.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),Yes
91106,5,Over 50,Over 50,Over 5,Other,Post-Secondary,Diploma,Female,25-34,No,Yes,,No,,11.0,16.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,No,Authorised absence (permision/leave),,
91106,6,Over 50,Over 50,Over 5,Other,Post-Secondary,Diploma,Male,25-34,No,Yes,,No,,11.0,18.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Em consulta com outro médico ou elemento do pessoal,Yes
91106,7,Over 50,Over 50,Over 5,Other,Post-Secondary,Diploma,Male,25-34,No,Yes,,No,,11.0,38.0,Nurse,Post-Secondary,Diploma,After 2000,Female,25-34,Yes,,Escrever uma receita,Yes
91106,8,Over 50,Over 50,Over 5,Other,Post-Secondary,Diploma,Male,25-34,No,Yes,,No,,11.0,25.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Em consulta com outro médico ou elemento do pessoal,No
91106,9,Over 50,Over 50,Over 5,Other,Post-Secondary,Diploma,Female,25-34,No,Yes,,No,,11.0,35.0,Nurse,Post-Secondary,Diploma,After 2000,Female,25-34,No,Authorised absence (permision/leave),,
91106,10,Over 50,Over 50,Over 5,Other,Post-Secondary,Diploma,Male,25-34,No,Yes,,No,,11.0,46.0,Other,,99.0,After 2000,Female,25-34,No,Training/seminar/meeting,,
91106,11,Over 50,Over 50,Over 5,Other,Post-Secondary,Diploma,Male,25-34,No,No,Authorised absence (permision/leave),No,,11.0,2.0,Doctor,Post-Secondary,99.0,After 2000,Male,25-34,No,Official mission,,
91106,12,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Diploma,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
91106,13,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,14,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Diploma,Male,25-34,No,No,Authorised absence (permision/leave),Yes,,,,,,,,,,,,,
91106,15,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Diploma,Male,25-34,No,Yes,,Yes,,,,,,,,,,,,,
91106,16,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Diploma,Male,25-34,No,No,Sickness/maternity,Yes,,,,,,,,,,,,,
91106,17,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,18,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Diploma,Male,25-34,No,Yes,,Yes,,,,,,,,,,,,,
91106,19,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,20,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,21,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Diploma,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
91106,22,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,23,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,24,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Diploma,Male,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
91106,25,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Diploma,Male,25-34,No,Yes,,Yes,,,,,,,,,,,,,
91106,26,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,27,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,28,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,29,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
91106,30,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,31,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,32,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,33,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,34,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,35,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,No,Yes,,Yes,,,,,,,,,,,,,
91106,36,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,37,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,38,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,No,Yes,,Yes,,,,,,,,,,,,,
91106,39,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,No,Yes,,Yes,,,,,,,,,,,,,
91106,40,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,41,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,42,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,43,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,44,Over 50,Over 50,Over 5,Other,,99,Male,25-34,Yes,Yes,,Yes,Yes,,,,,,,,,,,,
91106,45,Over 50,Over 50,Over 5,Other,,99,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,
91106,46,Over 50,Over 50,Over 5,Other,,99,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,47,Over 50,Over 50,Over 5,Other,,99,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,48,Over 50,Over 50,Over 5,Other,,99,Male,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
91106,49,Over 50,Over 50,Over 5,Other,,99,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91106,50,Over 50,Over 50,Over 5,Other,,99,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91308,1,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,2.0,1.0,Nurse,Secondary,Diploma,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),Yes
91308,2,5 or less,5 or less,5 or less,Nurse,,Diploma,Female,25-34,Yes,No,Other (specify),Yes,,2.0,2.0,Nurse,,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),Yes
91313,1,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,25-34,No,Yes,,No,,10.0,36.0,Nurse,Secondary,Diploma,In the 1990s,Male,35-44,Yes,,A obter materiais ou equipamento para a consulta,No
91313,2,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Female,25-34,Yes,Yes,,Yes,Yes,10.0,26.0,Nurse,,Diploma,Before 1990,Male,45 or older,No,"On call (pre on call, post on call)",,
91313,3,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Female,25-34,Yes,Yes,,Yes,Yes,10.0,4.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),No
91313,4,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,Yes,,Yes,,10.0,40.0,Nurse,,Diploma,After 2000,Male,25-34,No,"On call (pre on call, post on call)",,
91313,5,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Male,45 or older,No,Yes,,No,,10.0,2.0,Doctor,Post-Secondary,99.0,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),Yes
91313,6,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,35-44,No,No,"On call (pre on call, post on call)",Yes,,10.0,31.0,Nurse,,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
91313,7,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Male,25-34,No,Yes,,Yes,,10.0,34.0,Clinical Officer,Secondary,Diploma,After 2000,Male,35-44,Yes,,Em consulta (cuidados presenciais),No
91313,8,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,No,Yes,,No,,10.0,6.0,Clinical Officer,Secondary,Diploma,After 2000,Male,35-44,Yes,,Em consulta (cuidados presenciais),No
91313,9,Over 50,Over 50,Over 5,Clinical Officer,,Diploma,Male,45 or older,No,Yes,,No,,10.0,7.0,Clinical Officer,Post-Secondary,Advanced,After 2000,Male,25-34,Yes,,A obter materiais ou equipamento para a consulta,No
91313,10,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,45 or older,No,Yes,,No,,10.0,3.0,Doctor,Post-Secondary,99.0,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),Yes
91313,11,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
91313,12,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91313,13,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
91313,14,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
91313,15,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91313,16,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91313,17,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
91313,18,Over 50,Over 50,Over 5,Clinical Officer,,Diploma,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
91313,19,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91313,20,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91313,21,Over 50,Over 50,Over 5,Other,,Diploma,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
91313,22,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91313,23,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
91313,24,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91313,25,Over 50,Over 50,Over 5,Other,,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91313,26,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,45 or older,No,No,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,
91313,27,Over 50,Over 50,Over 5,Nurse,,Diploma,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
91313,28,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91313,29,Over 50,Over 50,Over 5,Other,,Diploma,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
91313,30,Over 50,Over 50,Over 5,Nurse,,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
91313,31,Over 50,Over 50,Over 5,Nurse,,Diploma,Female,25-34,No,Yes,,Yes,,,,,,,,,,,,,
91313,32,Over 50,Over 50,Over 5,Nurse,,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91313,33,Over 50,Over 50,Over 5,Nurse,,Diploma,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
91313,34,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,35-44,No,Yes,,Yes,,,,,,,,,,,,,
91313,35,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91313,36,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,35-44,No,Yes,,Yes,,,,,,,,,,,,,
91313,37,Over 50,Over 50,Over 5,Other,,Diploma,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
91313,38,Over 50,Over 50,Over 5,Nurse,,Diploma,Female,Younger than 25,Yes,No,Sickness/maternity,No,,,,,,,,,,,,,
91313,39,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91313,40,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,25-34,No,Yes,,Yes,,,,,,,,,,,,,
91313,41,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
91313,42,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91313,43,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91313,44,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
91313,45,Over 50,Over 50,Over 5,Nurse,,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
91313,46,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,Younger than 25,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
91313,47,Over 50,Over 50,Over 5,Nurse,Primary,Diploma,Female,25-34,No,No,Sickness/maternity,No,,,,,,,,,,,,,
91313,48,Over 50,Over 50,Over 5,Nurse,Primary,Diploma,Male,Younger than 25,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
91313,49,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91313,50,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
91315,1,5 or less,5 or less,5 or less,Clinical Officer,Post-Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,2.0,1.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
91315,2,5 or less,5 or less,5 or less,Other,,Certificate,Female,25-34,No,Yes,,Yes,,2.0,2.0,Other,,Certificate,After 2000,Female,25-34,Yes,,A obter materiais ou equipamento para a consulta,No
100102,1,5 or less,5 or less,5 or less,Other,Secondary,99,Male,25-34,Yes,Yes,,Yes,Yes,2.0,1.0,Other,Secondary,99.0,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),No
100102,2,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,2.0,2.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
100105,1,6-10,5 or less,5 or less,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,4.0,1.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),No
100105,2,6-10,5 or less,5 or less,Nurse,Secondary,Diploma,Female,35-44,Yes,Yes,,Yes,Yes,4.0,2.0,Nurse,Secondary,Diploma,After 2000,Female,35-44,No,Authorised absence (permision/leave),,
100105,3,6-10,5 or less,5 or less,Other,Post-Secondary,Diploma,Male,25-34,No,Yes,,Yes,,4.0,3.0,Other,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,A interpretar trabalho de laboratório ou radiografias,Yes
100105,4,6-10,5 or less,5 or less,Other,,99,Male,35-44,No,Yes,,Yes,,4.0,4.0,Other,,99.0,After 2000,Male,35-44,No,Authorised absence (permision/leave),,
100108,1,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,25-34,Yes,Yes,,Yes,Yes,11.0,41.0,Clinical Officer,Secondary,Diploma,After 2000,Male,Younger than 25,No,Authorised absence (permision/leave),,
100108,2,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Female,25-34,No,Yes,,No,,11.0,13.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
100108,3,Over 50,Over 50,Over 5,Other,Post-Secondary,Advanced,Female,45 or older,Yes,Yes,,Yes,No,11.0,3.0,Other,Post-Secondary,Advanced,Before 1990,Female,45 or older,Yes,,Em consulta (cuidados presenciais),No
100108,4,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Male,25-34,Yes,No,Training/seminar/meeting,No,,11.0,27.0,Nurse,Primary,Certificate,Before 1990,Male,45 or older,No,Authorised absence (permision/leave),,
100108,5,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Male,25-34,No,Yes,,No,,11.0,34.0,Clinical Officer,Secondary,Diploma,In the 1990s,Male,35-44,No,Authorised absence (permision/leave),,
100108,6,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Male,25-34,Yes,Yes,,No,No,11.0,7.0,Clinical Officer,Post-Secondary,Advanced,After 2000,Male,25-34,No,Official mission,,
100108,7,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Male,25-34,No,No,Official mission,Yes,,11.0,24.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,No,Authorised absence (permision/leave),,
100108,8,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Female,25-34,No,Yes,,No,,11.0,36.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),No
100108,9,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Male,35-44,Yes,Yes,,Yes,Yes,11.0,38.0,Clinical Officer,Secondary,Diploma,After 2000,Female,25-34,No,Authorised absence (permision/leave),,
100108,10,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Male,35-44,Yes,Yes,,No,Yes,11.0,9.0,Clinical Officer,Post-Secondary,Advanced,After 2000,Male,35-44,Yes,,Em consulta (cuidados presenciais),No
100108,11,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,35-44,Yes,No,"On call (pre on call, post on call)",No,,11.0,1.0,Doctor,Post-Secondary,99.0,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),No
