fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2q5_c,m2q6_hr,m2q6_mn,m2q7_hr,m2q7_mn,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq1,m2sbq3,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13,m2sbq14
373,5,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,5.0,Nurse,Post-Secondary,Diploma,Male,-9.0,Yes,Yes,,No,Yes,,,,,,,,,,,,
373,6,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,6.0,Nurse,Post-Secondary,Diploma,Female,-9.0,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
373,7,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,7.0,Nurse,Post-Secondary,Diploma,Female,-9.0,No,No,Other (specify),No,,,,,,,,,,,,,
373,8,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,8.0,Other,Post-Secondary,Certificate,Female,-9.0,No,No,Other (specify),No,,,,,,,,,,,,,
373,9,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,9.0,Other,Post-Secondary,Certificate,Female,35-44,No,No,"On call (pre on call, post on call)",Yes,,1.0,9.0,Other,Post-Secondary,Certificate,In the 1990s,Female,35-44,Yes,,Consultation/visiting patient,No
373,10,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,10.0,Other,Post-Secondary,Certificate,Female,35-44,No,No,"On call (pre on call, post on call)",Yes,,4.0,10.0,Other,Post-Secondary,Certificate,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
373,11,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,11.0,Other,Post-Secondary,Diploma,Male,-9.0,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
373,12,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,12.0,Other,Post-Secondary,Certificate,Male,-9.0,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
373,13,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,13.0,Other,Post-Secondary,Certificate,Female,-9.0,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
373,14,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,14.0,Other,Post-Secondary,Diploma,Female,25-34,No,No,Sickness/maternity,Yes,,8.0,14.0,Other,Post-Secondary,Diploma,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
373,15,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,15.0,Doctor,Post-Secondary,Diploma,Male,35-44,No,No,"On call (pre on call, post on call)",Yes,,5.0,15.0,Doctor,Post-Secondary,Diploma,After 2000,Male,35-44,Yes,,Consultation/visiting patient,No
373,16,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,16.0,Other,Post-Secondary,Diploma,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,6.0,16.0,Other,Post-Secondary,Diploma,After 2000,Female,25-34,No,Training/seminar/meeting,,
373,17,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,17.0,Other,Post-Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,2.0,17.0,Other,Secondary,Certificate,After 2000,Female,25-34,No,Outreach,,
373,18,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,18.0,Other,Secondary,Certificate,Female,Younger than 25,No,No,"On call (pre on call, post on call)",Yes,,10.0,18.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,No,Outreach,,
373,19,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,19.0,Other,Secondary,Certificate,Female,-9.0,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
373,20,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,20.0,Other,Secondary,Certificate,Female,-9.0,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
373,21,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,21.0,Other,Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,9.0,21.0,Other,Secondary,Certificate,After 2000,Female,25-34,No,Outreach,,
375,1,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,1.0,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
375,2,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,2.0,Clinical Officer,Post-Secondary,Certificate,Male,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,8.0,2.0,Clinical Officer,Post-Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
375,3,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,3.0,Clinical Officer,Post-Secondary,Diploma,Female,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,10.0,3.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
375,4,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,4.0,Other,Post-Secondary,Certificate,Male,25-34,No,No,"On call (pre on call, post on call)",Yes,,9.0,4.0,Other,Post-Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
375,5,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,5.0,Other,Post-Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
375,6,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,6.0,Nurse,Post-Secondary,Diploma,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
375,7,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,7.0,Nurse,Post-Secondary,Advanced,Male,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
375,8,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,8.0,Nurse,Post-Secondary,Diploma,Male,25-34,No,No,Training/seminar/meeting,No,,,,,,,,,,,,,
375,9,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,9.0,Other,Post-Secondary,Certificate,Female,25-34,No,Yes,,Yes,,2.0,9.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
375,10,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,10.0,Other,Post-Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,5.0,10.0,Other,Post-Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,No
375,11,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,11.0,Other,Post-Secondary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
375,12,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,12.0,Other,Post-Secondary,Certificate,Female,Younger than 25,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
375,13,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,13.0,Other,Post-Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
375,14,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,14.0,Other,Post-Secondary,Certificate,Female,Younger than 25,No,No,"On call (pre on call, post on call)",Yes,,1.0,14.0,Other,Post-Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,No
375,15,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,15.0,Other,Post-Secondary,Certificate,Female,Younger than 25,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
375,16,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,16.0,Other,Post-Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,6.0,16.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
375,17,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,17.0,Other,Post-Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,3.0,17.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
375,18,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,18.0,Other,Post-Secondary,Certificate,Female,45 or older,No,No,"On call (pre on call, post on call)",Yes,,4.0,18.0,Other,Post-Secondary,Certificate,Before 1990,Female,45 or older,No,"On call (pre on call, post on call)",,
375,19,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,19.0,Other,Post-Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
375,20,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,20.0,Nurse,Post-Secondary,Diploma,Male,25-34,No,No,"On call (pre on call, post on call)",Yes,,7.0,20.0,Nurse,Post-Secondary,Diploma,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
376,1,11-50,11-50,5 or less,404.0,8.0,48.0,8.0,55.0,1.0,Doctor,Post-Secondary,Advanced,Male,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
376,2,11-50,11-50,5 or less,404.0,8.0,48.0,8.0,55.0,2.0,,,,,,,,,,,,,,,,,,,,,,
377,1,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,1.0,Clinical Officer,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,2.0,1.0,Clinical Officer,Post-Secondary,Diploma,Before 1990,Male,45 or older,No,"On call (pre on call, post on call)",,
377,2,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,2.0,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,10.0,2.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
377,3,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,3.0,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,7.0,3.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
377,4,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,4.0,Nurse,Post-Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
377,5,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,5.0,Nurse,Post-Secondary,Diploma,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
377,6,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,6.0,Nurse,Post-Secondary,Diploma,Female,45 or older,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
377,7,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,7.0,Other,Post-Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,4.0,7.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
377,8,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,8.0,Other,Post-Secondary,Certificate,Male,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
377,9,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,9.0,Other,Post-Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,9.0,9.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
377,10,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,10.0,Other,Post-Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
377,11,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,11.0,Other,Post-Secondary,Certificate,Male,25-34,No,No,"On call (pre on call, post on call)",Yes,,3.0,11.0,Other,Post-Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
377,12,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,12.0,Other,Post-Secondary,Certificate,Male,35-44,No,No,"On call (pre on call, post on call)",Yes,,5.0,12.0,Other,Post-Secondary,Certificate,After 2000,Female,35-44,No,"On call (pre on call, post on call)",,
377,13,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,13.0,Other,Post-Secondary,Certificate,Male,Younger than 25,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
377,14,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,14.0,Other,Post-Secondary,Certificate,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
377,15,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,15.0,Other,Post-Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
377,16,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,16.0,Other,Post-Secondary,Certificate,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
377,17,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,17.0,Other,Post-Secondary,Certificate,Male,35-44,No,No,"On call (pre on call, post on call)",Yes,,6.0,17.0,Other,Post-Secondary,Certificate,In the 1990s,Male,35-44,No,"On call (pre on call, post on call)",,
377,18,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,18.0,Other,Post-Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
377,19,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,19.0,Other,Post-Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
377,20,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,20.0,Other,Post-Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,1.0,20.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
377,21,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,21.0,Doctor,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,
377,22,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,22.0,Other,Post-Secondary,Certificate,Female,25-34,No,Yes,,Yes,,8.0,22.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,Yes,,Paperwork/reports,No
378,1,5 or less,5 or less,5 or less,402.0,16.0,22.0,16.0,37.0,1.0,Doctor,Post-Secondary,Advanced,Male,45 or older,Yes,No,"On call (pre on call, post on call)",Yes,,1.0,1.0,Doctor,Post-Secondary,Advanced,Before 1990,Male,45 or older,No,"On call (pre on call, post on call)",,
378,2,5 or less,5 or less,5 or less,402.0,16.0,22.0,16.0,37.0,2.0,Clinical Officer,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,2.0,2.0,Clinical Officer,Post-Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,No
378,3,5 or less,5 or less,5 or less,402.0,16.0,22.0,16.0,37.0,3.0,Other,Post-Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,3.0,3.0,Other,Post-Secondary,Certificate,After 2000,Female,Younger than 25,No,"On call (pre on call, post on call)",,
378,4,5 or less,5 or less,5 or less,402.0,16.0,22.0,16.0,37.0,4.0,Other,Post-Secondary,Certificate,Female,Younger than 25,No,No,"On call (pre on call, post on call)",Yes,,4.0,4.0,Other,Post-Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,No
380,1,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,1.0,Clinical Officer,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,
380,2,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,2.0,Nurse,Secondary,Diploma,Female,35-44,No,Yes,,Yes,,2.0,2.0,Nurse,Secondary,Diploma,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
380,3,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,3.0,Nurse,Secondary,Diploma,Female,35-44,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
380,4,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,4.0,Nurse,Secondary,Diploma,Female,35-44,Yes,Yes,,No,No,,,,,,,,,,,,
380,5,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,5.0,Nurse,Secondary,Diploma,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,7.0,5.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
380,6,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,6.0,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,Yes,,9.0,6.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,No,Authorised absence (permision/leave),,
380,7,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,7.0,Other,Secondary,Diploma,Female,45 or older,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
380,8,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,8.0,Other,Secondary,Certificate,Female,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
380,9,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,9.0,Other,Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,8.0,9.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,No,Authorised absence (permision/leave),,
380,10,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,10.0,Other,Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,10.0,10.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,No
380,11,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,11.0,Other,Secondary,Certificate,Female,45 or older,No,No,"On call (pre on call, post on call)",Yes,,4.0,11.0,Other,Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
380,12,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,12.0,Other,Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,6.0,12.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
380,13,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,13.0,Other,Secondary,Certificate,Female,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
380,14,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,14.0,Other,Secondary,Diploma,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,5.0,14.0,Other,Secondary,Diploma,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
380,15,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,15.0,Other,Primary,None,Female,35-44,No,No,Sickness/maternity,No,,,,,,,,,,,,,
380,16,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,16.0,Other,Primary,None,Male,25-34,No,No,Sickness/maternity,No,,,,,,,,,,,,,
380,17,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,17.0,Other,Secondary,Diploma,Male,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
380,18,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,18.0,Other,Primary,None,Female,25-34,No,Yes,,Yes,,,,,,,,,,,,,
380,19,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,19.0,Other,Secondary,Certificate,Female,45 or older,No,Yes,,Yes,,1.0,19.0,Other,Secondary,Certificate,After 2000,Female,45 or older,No,Official mission,,
380,20,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,20.0,Other,Secondary,Certificate,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
380,21,11-50,11-50,5 or less,402.0,14.0,3.0,14.0,7.0,21.0,Other,Primary,Certificate,Female,45 or older,No,No,Authorised absence (permision/leave),Yes,,3.0,21.0,Other,Primary,Certificate,After 2000,Female,45 or older,No,"On call (pre on call, post on call)",,
381,1,5 or less,5 or less,5 or less,402.0,10.0,39.0,11.0,3.0,1.0,Clinical Officer,Post-Secondary,Diploma,Male,35-44,Yes,Yes,,Yes,Yes,1.0,1.0,Doctor,Secondary,None,After 2000,Male,35-44,Yes,,Consultation/visiting patient,No
382,1,5 or less,5 or less,5 or less,402.0,7.0,28.0,7.0,57.0,1.0,Clinical Officer,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Post-Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,No
382,2,5 or less,5 or less,5 or less,402.0,7.0,28.0,7.0,57.0,2.0,Other,Post-Secondary,Certificate,Female,45 or older,No,Yes,,Yes,,2.0,2.0,Other,Post-Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
382,3,5 or less,5 or less,5 or less,402.0,7.0,28.0,7.0,57.0,3.0,Other,Post-Secondary,Certificate,Female,25-34,No,Yes,,Yes,,3.0,3.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
382,4,5 or less,5 or less,5 or less,402.0,7.0,28.0,7.0,57.0,4.0,Other,Post-Secondary,Certificate,Female,25-34,No,No,Sickness/maternity,Yes,,4.0,4.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
382,5,5 or less,5 or less,5 or less,402.0,7.0,28.0,7.0,57.0,5.0,Other,Post-Secondary,Certificate,Male,25-34,No,No,Authorised absence (permision/leave),Yes,,5.0,5.0,Other,Post-Secondary,Certificate,After 2000,Male,25-34,No,Authorised absence (permision/leave),,
383,1,11-50,11-50,5 or less,404.0,10.0,17.0,10.0,24.0,1.0,Clinical Officer,Secondary,Advanced,Male,35-44,Yes,Yes,,Yes,Yes,8.0,1.0,Clinical Officer,Secondary,Advanced,After 2000,Male,35-44,Yes,,Consultation/visiting patient,No
383,2,11-50,11-50,5 or less,404.0,10.0,17.0,10.0,24.0,2.0,Clinical Officer,Secondary,Certificate,Male,25-34,Yes,No,Training/seminar/meeting,Yes,,10.0,2.0,Clinical Officer,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
383,3,11-50,11-50,5 or less,404.0,10.0,17.0,10.0,24.0,3.0,Nurse,Secondary,Diploma,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
383,4,11-50,11-50,5 or less,404.0,10.0,17.0,10.0,24.0,4.0,Nurse,Secondary,Diploma,Female,35-44,No,No,"On call (pre on call, post on call)",Yes,,2.0,4.0,Nurse,Secondary,Diploma,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
383,5,11-50,11-50,5 or less,404.0,10.0,17.0,10.0,24.0,5.0,Nurse,Secondary,Diploma,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,1.0,5.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
383,6,11-50,11-50,5 or less,404.0,10.0,17.0,10.0,24.0,6.0,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
383,7,11-50,11-50,5 or less,404.0,10.0,17.0,10.0,24.0,7.0,Other,Secondary,Certificate,Female,35-44,No,No,"On call (pre on call, post on call)",Yes,,4.0,7.0,Other,Secondary,Certificate,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
383,8,11-50,11-50,5 or less,404.0,10.0,17.0,10.0,24.0,8.0,Other,Primary,None,Female,45 or older,No,No,"On call (pre on call, post on call)",Yes,,3.0,8.0,Other,Primary,None,Before 1990,Female,45 or older,No,"On call (pre on call, post on call)",,
383,9,11-50,11-50,5 or less,404.0,10.0,17.0,10.0,24.0,9.0,Other,Primary,None,Female,45 or older,No,No,"On call (pre on call, post on call)",Yes,,9.0,9.0,Other,Primary,None,Before 1990,Female,45 or older,No,"On call (pre on call, post on call)",,
383,10,11-50,11-50,5 or less,404.0,10.0,17.0,10.0,24.0,10.0,Nurse,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
383,11,11-50,11-50,5 or less,404.0,10.0,17.0,10.0,24.0,11.0,Nurse,Secondary,Certificate,Female,35-44,No,No,"On call (pre on call, post on call)",Yes,,6.0,11.0,Nurse,Secondary,Certificate,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
383,12,11-50,11-50,5 or less,404.0,10.0,17.0,10.0,24.0,12.0,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,5.0,12.0,Other,Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
383,13,11-50,11-50,5 or less,404.0,10.0,17.0,10.0,24.0,13.0,Clinical Officer,Secondary,Certificate,Male,25-34,Yes,No,Training/seminar/meeting,Yes,,7.0,13.0,Clinical Officer,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
384,1,Over 50,Over 50,Over 5,404.0,12.0,27.0,12.0,58.0,1.0,Nurse,Secondary,Diploma,Male,45 or older,Yes,Yes,,No,No,,,,,,,,,,,,
384,2,Over 50,Over 50,Over 5,404.0,12.0,27.0,12.0,58.0,2.0,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,
384,3,Over 50,Over 50,Over 5,404.0,12.0,27.0,12.0,58.0,3.0,Clinical Officer,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,No,No,,,,,,,,,,,,
384,4,Over 50,Over 50,Over 5,404.0,12.0,27.0,12.0,58.0,4.0,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,No,No,,,,,,,,,,,,
384,5,Over 50,Over 50,Over 5,404.0,12.0,27.0,12.0,58.0,5.0,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,No,No,,,,,,,,,,,,
384,6,Over 50,Over 50,Over 5,404.0,12.0,27.0,12.0,58.0,6.0,Clinical Officer,Secondary,Diploma,Female,45 or older,Yes,Yes,,No,No,,,,,,,,,,,,
384,7,Over 50,Over 50,Over 5,404.0,12.0,27.0,12.0,58.0,7.0,Doctor,Secondary,Advanced,Male,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
384,8,Over 50,Over 50,Over 5,404.0,12.0,27.0,12.0,58.0,8.0,Other,Post-Secondary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
384,9,Over 50,Over 50,Over 5,404.0,12.0,27.0,12.0,58.0,9.0,Other,Secondary,Certificate,Female,35-44,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
384,10,Over 50,Over 50,Over 5,404.0,12.0,27.0,12.0,58.0,10.0,Other,Secondary,None,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
384,11,Over 50,Over 50,Over 5,404.0,12.0,27.0,12.0,58.0,11.0,Other,Secondary,Certificate,Male,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
384,12,Over 50,Over 50,Over 5,404.0,12.0,27.0,12.0,58.0,12.0,Other,Secondary,Certificate,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
384,13,Over 50,Over 50,Over 5,404.0,12.0,27.0,12.0,58.0,13.0,Other,Primary,None,Female,45 or older,No,Yes,,Yes,,6.0,13.0,Other,Primary,None,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,No
384,14,Over 50,Over 50,Over 5,404.0,12.0,27.0,12.0,58.0,14.0,Other,Secondary,Certificate,Female,-9.0,No,Yes,,No,,,,,,,,,,,,,
